VarIdentificadorParroquia,VarNombreParroquia,VarEstadoParroquia,VarIdentificadorProvincia,VarIdentificadorCanton
359fac64-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c05230e-74f7-11ed-884d-0242ac1c000c
359fad04-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c052372-74f7-11ed-884d-0242ac1c000c
359fada4-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c0523d6-74f7-11ed-884d-0242ac1c000c
359fae44-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c052430-74f7-11ed-884d-0242ac1c000c
359faee4-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c052494-74f7-11ed-884d-0242ac1c000c
359faf7a-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c0524f8-74f7-11ed-884d-0242ac1c000c
359fb01a-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05255c-74f7-11ed-884d-0242ac1c000c
359fb0ba-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c0525c0-74f7-11ed-884d-0242ac1c000c
359fb150-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c05261a-74f7-11ed-884d-0242ac1c000c
359fb1f0-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c05267e-74f7-11ed-884d-0242ac1c000c
359fb290-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c0526e2-74f7-11ed-884d-0242ac1c000c
359fb330-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c05278c-74f7-11ed-884d-0242ac1c000c
359fb3d0-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c0527f0-74f7-11ed-884d-0242ac1c000c
359fb466-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c052854-74f7-11ed-884d-0242ac1c000c
359fb506-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c0528b8-74f7-11ed-884d-0242ac1c000c
359fb5ba-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c052926-74f7-11ed-884d-0242ac1c000c
359fb65a-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c052980-74f7-11ed-884d-0242ac1c000c
359fb6f0-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c0529ee-74f7-11ed-884d-0242ac1c000c
359fb790-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c052a48-74f7-11ed-884d-0242ac1c000c
359fb830-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c
359fb8d0-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c
359fb966-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c
359fba06-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c
359fbaa6-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c
359fbb50-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c
359fbbf0-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c
359fbc86-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c
359fbd26-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c
359fbdbc-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c
359fbe5c-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c
359fbf06-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c
359fbfa6-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c
359fc046-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c
359fc0e6-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c
359fc186-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c
359fc226-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c
359fc2bc-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c
359fc366-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c
359fede6-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c
359feed6-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c
359fef94-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c
359ff03e-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c
359ff0e8-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c
359ff188-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c
359ff228-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c
359ff2c8-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c
359ff372-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c
359ff426-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c
359ff4d0-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c
359ff57a-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c
359ff61a-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c
359ff6c4-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c
359ff764-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c
359ff836-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c
359ff8e0-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c
359ff98a-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c
359ffa2a-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c05395c-74f7-11ed-884d-0242ac1c000c
359ffaca-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c0539c0-74f7-11ed-884d-0242ac1c000c
359ffb7e-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c053a24-74f7-11ed-884d-0242ac1c000c
359ffc28-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c053a88-74f7-11ed-884d-0242ac1c000c
359ffcd2-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c053ae2-74f7-11ed-884d-0242ac1c000c
359ffd72-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c053b46-74f7-11ed-884d-0242ac1c000c
359ffe1c-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c053c40-74f7-11ed-884d-0242ac1c000c
359ffebc-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c
359fff66-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c
35a00006-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c
35a000ba-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c
35a0018c-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c
35a00236-74f7-11ed-a487-0242ac1c000c,Parroquia Huesca,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c
35a002e0-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c
35a0038a-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c
35a0042a-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c
35a004d4-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c
35a00574-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c
35a0061e-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c
35a006be-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c
35a0075e-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c
35a0165e-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c
35a0179e-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c
35a01866-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c
35a01910-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c
35a019b0-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c
35a01a5a-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c
35a01afa-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c
35a01b9a-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c
35a01c3a-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c054640-74f7-11ed-884d-0242ac1c000c
35a01ce4-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c0546a4-74f7-11ed-884d-0242ac1c000c
35a01d98-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c054712-74f7-11ed-884d-0242ac1c000c
35a01e38-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c054780-74f7-11ed-884d-0242ac1c000c
35a01ed8-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05480c-74f7-11ed-884d-0242ac1c000c
35a01f78-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c05487a-74f7-11ed-884d-0242ac1c000c
35a020c2-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0548f2-74f7-11ed-884d-0242ac1c000c
35a02180-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c054956-74f7-11ed-884d-0242ac1c000c
35a02216-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0549ba-74f7-11ed-884d-0242ac1c000c
35a022c0-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c054a1e-74f7-11ed-884d-0242ac1c000c
35a02360-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c054a8c-74f7-11ed-884d-0242ac1c000c
35a02400-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c054af0-74f7-11ed-884d-0242ac1c000c
35a024a0-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c054b54-74f7-11ed-884d-0242ac1c000c
35a02540-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c054bb8-74f7-11ed-884d-0242ac1c000c
35a025e0-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c054c26-74f7-11ed-884d-0242ac1c000c
35a02676-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c054c8a-74f7-11ed-884d-0242ac1c000c
35a0275c-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c054cee-74f7-11ed-884d-0242ac1c000c
35a027fc-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c054dc0-74f7-11ed-884d-0242ac1c000c
35a0289c-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c054e1a-74f7-11ed-884d-0242ac1c000c
35a0293c-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c054eb0-74f7-11ed-884d-0242ac1c000c
35a029dc-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c054f0a-74f7-11ed-884d-0242ac1c000c
35a02a7c-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c054f8c-74f7-11ed-884d-0242ac1c000c
35a02b1c-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c054ff0-74f7-11ed-884d-0242ac1c000c
35a02bc6-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c05504a-74f7-11ed-884d-0242ac1c000c
35a02c70-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0550ae-74f7-11ed-884d-0242ac1c000c
35a02d1a-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c055108-74f7-11ed-884d-0242ac1c000c
35a02db0-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c05516c-74f7-11ed-884d-0242ac1c000c
35a02e50-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0551c6-74f7-11ed-884d-0242ac1c000c
35a02ef0-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05522a-74f7-11ed-884d-0242ac1c000c
35a02f90-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c05528e-74f7-11ed-884d-0242ac1c000c
35a03030-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0552e8-74f7-11ed-884d-0242ac1c000c
35a030f8-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c05534c-74f7-11ed-884d-0242ac1c000c
35a031ac-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0553a6-74f7-11ed-884d-0242ac1c000c
35a03256-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c055400-74f7-11ed-884d-0242ac1c000c
35a032f6-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c055464-74f7-11ed-884d-0242ac1c000c
35a03396-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c0554be-74f7-11ed-884d-0242ac1c000c
35a03490-74f7-11ed-a487-0242ac1c000c,Parroquia Melilla,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c055522-74f7-11ed-884d-0242ac1c000c
35a03558-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c055586-74f7-11ed-884d-0242ac1c000c
35a035f8-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c055608-74f7-11ed-884d-0242ac1c000c
35a036a2-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c055662-74f7-11ed-884d-0242ac1c000c
35a03742-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c0556c6-74f7-11ed-884d-0242ac1c000c
35a037e2-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05572a-74f7-11ed-884d-0242ac1c000c
35a03882-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c055784-74f7-11ed-884d-0242ac1c000c
35a039b8-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c0557e8-74f7-11ed-884d-0242ac1c000c
35a03a58-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c05584c-74f7-11ed-884d-0242ac1c000c
35a03af8-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c0558a6-74f7-11ed-884d-0242ac1c000c
35a03ba2-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c055900-74f7-11ed-884d-0242ac1c000c
35a03c4c-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c055964-74f7-11ed-884d-0242ac1c000c
35a03cec-74f7-11ed-a487-0242ac1c000c,Parroquia Huesca,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0559be-74f7-11ed-884d-0242ac1c000c
35a03d8c-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c055a2c-74f7-11ed-884d-0242ac1c000c
35a03e2c-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c055a86-74f7-11ed-884d-0242ac1c000c
35a03ecc-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c055af4-74f7-11ed-884d-0242ac1c000c
35a03f6c-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c055b58-74f7-11ed-884d-0242ac1c000c
35a0400c-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c055bb2-74f7-11ed-884d-0242ac1c000c
35a040ac-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c055c16-74f7-11ed-884d-0242ac1c000c
35a04156-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c055c98-74f7-11ed-884d-0242ac1c000c
35a04200-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c055cfc-74f7-11ed-884d-0242ac1c000c
35a042a0-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c055d56-74f7-11ed-884d-0242ac1c000c
35a04340-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c055db0-74f7-11ed-884d-0242ac1c000c
35a043d6-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c055e1e-74f7-11ed-884d-0242ac1c000c
