VarIdentificadorInstitucionEducativa,VarNombreInstitucionEducativa,VarCorreoInstitucionEducativa,NbrTelefonoInstitucionEducativa,VarDescripcionInstitucionEducativa,VarEstadoInstitucionEducativa,VarTipoInstitucionEducativa
4a15a03e-74f4-11ed-be5f-0242ac1c000c,Instituto Juan Bautista Agullo,juan bautista.agullo@hotmail.com,989456337,Praesentium qui sit porro at delectus deleniti. Odio eveniet beatae ducimus alias aspernatur tenetur. Distinctio consequatur ullam error error iure excepturi.,Activo,Rural
4a15a0fc-74f4-11ed-be5f-0242ac1c000c,Universidad Dulce Alonso,dulce.alonso@hotmail.com,919057297,Velit cum harum reiciendis deserunt nam.,Activo,Urbano
4a15a16a-74f4-11ed-be5f-0242ac1c000c,Instituto Simón Anguita,simón.anguita@hotmail.com,932281156,Ex et laboriosam iste. Corporis dolorem doloribus voluptas nisi debitis possimus. Labore dolorem dicta ducimus odit totam.,Inactivo,Rural
4a15a1e2-74f4-11ed-be5f-0242ac1c000c,Universidad Marita Trillo,marita.trillo@hotmail.com,927190639,Rem doloribus architecto tempore labore porro autem. Animi natus nam est delectus incidunt iusto necessitatibus. Ex est consequuntur ut.,Inactivo,Urbano
4a15a250-74f4-11ed-be5f-0242ac1c000c,Universidad Severo Vidal,severo.vidal@hotmail.com,916859244,Soluta minus non temporibus sequi inventore voluptates. Adipisci molestiae quasi quos voluptatem quibusdam. Odio vitae assumenda optio libero odit debitis quia.,Activo,Rural
4a15a2be-74f4-11ed-be5f-0242ac1c000c,Instituto Pili Donoso,pili.donoso@hotmail.com,935571502,Assumenda libero beatae officia molestiae eaque officiis alias. Impedit dolor sequi atque quibusdam eaque.,Activo,Rural
4a15a32c-74f4-11ed-be5f-0242ac1c000c,Universidad Paulino Aparicio,paulino.aparicio@hotmail.com,965466890,Ullam quaerat ipsum velit laboriosam est. Maiores nemo delectus earum fugiat accusantium. Odio rem corporis.,Activo,Rural
4a15a39a-74f4-11ed-be5f-0242ac1c000c,Universidad Pía Macías,pía.macías@hotmail.com,908409975,Commodi doloribus tempora fugit. Est harum occaecati dignissimos.,Activo,Rural
4a15a3fe-74f4-11ed-be5f-0242ac1c000c,Instituto Elena Rios,elena.rios@hotmail.com,919412009,Provident autem nihil ea suscipit sed sit. Iste eveniet laudantium architecto officia. Quaerat ea placeat quis. Expedita rem illum eum.,Activo,Urbano
4a15a46c-74f4-11ed-be5f-0242ac1c000c,Universidad Sol Bonilla,sol.bonilla@hotmail.com,993449286,Dolorum exercitationem necessitatibus cumque labore reprehenderit. Dolorem veritatis ex hic fugiat molestias maxime in.,Inactivo,Rural
4a15a4da-74f4-11ed-be5f-0242ac1c000c,Instituto Lorena Adadia,lorena.adadia@hotmail.com,963873143,Laboriosam veritatis eligendi ipsam.,Activo,Rural
4a15a548-74f4-11ed-be5f-0242ac1c000c,Instituto Moreno Pont,moreno.pont@hotmail.com,974111118,Qui harum recusandae ipsam similique. Ipsa totam dolores debitis officiis pariatur totam itaque.,Activo,Urbano
4a15a5ac-74f4-11ed-be5f-0242ac1c000c,Instituto Íngrid Frutos,íngrid.frutos@hotmail.com,991121658,Ducimus laborum provident et. Explicabo nulla aperiam sit minus omnis. Necessitatibus cupiditate quod quo.,Activo,Rural
4a15a61a-74f4-11ed-be5f-0242ac1c000c,Instituto Tiburcio Araujo,tiburcio.araujo@hotmail.com,978256484,Quae minus reprehenderit omnis quibusdam reprehenderit. Consequuntur excepturi eaque doloremque quae consequatur fugit. Nostrum ut magni quos totam enim neque repudiandae.,Inactivo,Rural
4a15a6b0-74f4-11ed-be5f-0242ac1c000c,Universidad Leoncio Tamayo,leoncio.tamayo@hotmail.com,949427115,Culpa culpa vel dignissimos reprehenderit quos. Distinctio possimus minus ipsam. Omnis consequuntur accusamus dolores possimus. At consequatur nihil sint corporis.,Inactivo,Rural
4a15a71e-74f4-11ed-be5f-0242ac1c000c,Universidad Ignacio Fuertes,ignacio.fuertes@hotmail.com,986476801,Quaerat est ab similique eveniet. Laborum maxime modi explicabo dolor.,Activo,Urbano
4a15a782-74f4-11ed-be5f-0242ac1c000c,Instituto Paula Garriga,paula.garriga@hotmail.com,915849295,Voluptatem aperiam laboriosam iure ut. Quae perferendis laborum minus ex.,Activo,Rural
4a15a7fa-74f4-11ed-be5f-0242ac1c000c,Instituto Iván Menendez,iván.menendez@hotmail.com,980682365,Sint iusto pariatur. In ut neque reprehenderit repudiandae. Eius eligendi eius debitis atque.,Inactivo,Urbano
4a15a868-74f4-11ed-be5f-0242ac1c000c,Instituto Armida Corbacho,armida.corbacho@hotmail.com,920253626,Voluptatum perspiciatis quia deleniti. Dolor neque enim reiciendis repellendus cumque eum. Asperiores earum nulla.,Inactivo,Rural
4a15a8cc-74f4-11ed-be5f-0242ac1c000c,Universidad Calixto Moraleda,calixto.moraleda@hotmail.com,963772700,Fugit ab blanditiis porro. Quibusdam rerum aspernatur debitis dolor beatae blanditiis.,Activo,Urbano
4a15a93a-74f4-11ed-be5f-0242ac1c000c,Universidad Jose Ramón Daza,jose ramón.daza@hotmail.com,919316383,Sed fugit esse minima. Fuga consequuntur ipsum magni voluptatibus neque.,Inactivo,Urbano
4a15a9b2-74f4-11ed-be5f-0242ac1c000c,Universidad Cristina Mercader,cristina.mercader@hotmail.com,972013603,Nobis facere adipisci nulla nam error tempore. Occaecati ducimus laborum odit velit quas fugit expedita.,Activo,Urbano
4a15aa20-74f4-11ed-be5f-0242ac1c000c,Universidad Marcelino Pagès,marcelino.pagès@hotmail.com,995211953,Hic commodi natus eius ex. Ex pariatur praesentium veritatis similique est.,Activo,Urbano
4a15aa8e-74f4-11ed-be5f-0242ac1c000c,Universidad Ciro Chaparro,ciro.chaparro@hotmail.com,925242416,Ducimus consectetur molestias soluta rem magnam enim suscipit. Amet vitae dolores. Nisi ipsa adipisci esse sed.,Inactivo,Urbano
4a15aafc-74f4-11ed-be5f-0242ac1c000c,Universidad Dani Chacón,dani.chacón@hotmail.com,904036897,Eos veniam quos beatae nesciunt. Sit mollitia provident adipisci cum commodi.,Activo,Urbano
4a15ab6a-74f4-11ed-be5f-0242ac1c000c,Instituto Balduino Ortiz,balduino.ortiz@hotmail.com,944702668,Iste optio ullam rem dolorum quaerat. Quidem labore magni tempore reiciendis. Tempore fugiat excepturi libero tempora odit ipsa. Suscipit modi excepturi inventore impedit.,Activo,Urbano
4a15abd8-74f4-11ed-be5f-0242ac1c000c,Instituto Maxi Milla,maxi.milla@hotmail.com,999360948,Libero veritatis reiciendis recusandae ipsam. Tenetur natus iusto. Inventore et hic esse.,Inactivo,Rural
4a15ac46-74f4-11ed-be5f-0242ac1c000c,Instituto Curro Cid,curro.cid@hotmail.com,936337339,Amet quasi id. Doloremque mollitia consequatur assumenda soluta.,Activo,Urbano
4a15aeee-74f4-11ed-be5f-0242ac1c000c,Universidad Chema Río,chema.río@hotmail.com,936636236,Vero impedit maiores labore ducimus esse. Voluptates fugiat nesciunt. Velit sapiente blanditiis aspernatur.,Inactivo,Rural
4a15afac-74f4-11ed-be5f-0242ac1c000c,Instituto Emma Fernandez,emma.fernandez@hotmail.com,976499024,Voluptatibus cupiditate enim nulla ullam dolores porro rerum. Nesciunt occaecati culpa occaecati maiores.,Activo,Urbano
4a15b04c-74f4-11ed-be5f-0242ac1c000c,Instituto Serafina Valle,serafina.valle@hotmail.com,987583072,Aliquid expedita totam nostrum neque. Quia eaque eligendi voluptates nam reprehenderit.,Activo,Urbano
4a15b0e2-74f4-11ed-be5f-0242ac1c000c,Instituto Vito Jaén,vito.jaén@hotmail.com,918948110,Nesciunt debitis inventore dolorem nulla. Consequuntur cumque modi itaque esse assumenda temporibus.,Activo,Rural
4a15b16e-74f4-11ed-be5f-0242ac1c000c,Instituto Maximiliano Fuertes,maximiliano.fuertes@hotmail.com,952080491,Rerum repellendus recusandae excepturi.,Activo,Urbano
4a15b218-74f4-11ed-be5f-0242ac1c000c,Instituto Rogelio Palomar,rogelio.palomar@hotmail.com,931016296,A enim eligendi aliquid dicta earum. Quod cupiditate illum accusamus quidem. Dignissimos facere quam suscipit vero atque non saepe.,Inactivo,Urbano
4a15b2ae-74f4-11ed-be5f-0242ac1c000c,Universidad Fanny Talavera,fanny.talavera@hotmail.com,991399236,Cum officia non soluta. Iste iusto soluta perferendis iure.,Inactivo,Urbano
4a15b33a-74f4-11ed-be5f-0242ac1c000c,Instituto Adrián Fuster,adrián.fuster@hotmail.com,966031331,Voluptatum omnis libero culpa saepe totam. Dolore repellendus modi perspiciatis optio autem nesciunt alias.,Activo,Urbano
4a15b3c6-74f4-11ed-be5f-0242ac1c000c,Instituto Florentino Izaguirre,florentino.izaguirre@hotmail.com,910525862,Placeat facere facilis perferendis eligendi asperiores eos exercitationem. Voluptatem quibusdam aliquam voluptatibus.,Inactivo,Urbano
4a15b6aa-74f4-11ed-be5f-0242ac1c000c,Universidad Pedro Bartolomé,pedro.bartolomé@hotmail.com,941621255,Unde accusantium laudantium eos nulla. Asperiores est voluptatibus maiores veritatis sunt.,Inactivo,Rural
4a15b75e-74f4-11ed-be5f-0242ac1c000c,Instituto Germán Barón,germán.barón@hotmail.com,968642877,Quis fugit labore dolore. Sunt corporis blanditiis voluptates culpa. Ad sit reprehenderit alias dolorem eligendi.,Inactivo,Urbano
4a15b7fe-74f4-11ed-be5f-0242ac1c000c,Universidad Rosaura Castillo,rosaura.castillo@hotmail.com,922729658,Accusamus ex assumenda numquam tempore iusto. Dignissimos hic neque aspernatur eos totam vitae voluptate. Ratione sint asperiores error fugiat sit recusandae.,Activo,Urbano
4a15b89e-74f4-11ed-be5f-0242ac1c000c,Instituto Consuela Patiño,consuela.patiño@hotmail.com,956879916,Pariatur temporibus autem quas saepe culpa culpa. Exercitationem cumque debitis enim.,Inactivo,Urbano
4a15b92a-74f4-11ed-be5f-0242ac1c000c,Universidad Carmen Rodríguez,carmen.rodríguez@hotmail.com,933920718,Alias blanditiis nostrum recusandae aliquid magnam laborum. Dolor numquam adipisci qui. Similique minus modi maxime ut.,Inactivo,Urbano
4a15b9c0-74f4-11ed-be5f-0242ac1c000c,Instituto Azeneth Piñol,azeneth.piñol@hotmail.com,944066378,Beatae itaque at nobis esse. Non ea accusantium voluptatem non impedit.,Inactivo,Urbano
4a15ba4c-74f4-11ed-be5f-0242ac1c000c,Universidad Segismundo Oliver,segismundo.oliver@hotmail.com,926050664,Vel quibusdam in minima nemo nisi nihil. Perspiciatis optio mollitia dolorem dignissimos. Laudantium est consequatur incidunt.,Activo,Rural
4a15bad8-74f4-11ed-be5f-0242ac1c000c,Universidad Isidora Carro,isidora.carro@hotmail.com,985891081,Earum quidem accusamus natus sed omnis. Repudiandae pariatur eaque quo est assumenda. Ducimus facere facere.,Activo,Urbano
4a15bb6e-74f4-11ed-be5f-0242ac1c000c,Universidad Nicolás Yuste,nicolás.yuste@hotmail.com,913006679,Sed pariatur sequi enim. Ex optio sint natus quibusdam optio qui. Sed minus eligendi rem eius.,Inactivo,Rural
4a15bc04-74f4-11ed-be5f-0242ac1c000c,Universidad Andrés Falcón,andrés.falcón@hotmail.com,915099395,A dolore doloribus expedita qui ea. Quae labore quo tenetur.,Activo,Rural
4a15bc86-74f4-11ed-be5f-0242ac1c000c,Universidad Ruth Borrego,ruth.borrego@hotmail.com,920121007,Architecto sunt in quia atque alias aut. Iste ullam dolorem porro illo esse voluptatem in. Possimus aspernatur aliquid tenetur corporis rem soluta.,Activo,Urbano
4a15bcfe-74f4-11ed-be5f-0242ac1c000c,Instituto Virgilio Manso,virgilio.manso@hotmail.com,933892669,Maxime eaque modi.,Activo,Urbano
4a15bd80-74f4-11ed-be5f-0242ac1c000c,Instituto José Antonio Canales,josé antonio.canales@hotmail.com,991249679,Omnis nisi officia voluptates aut incidunt. Aperiam accusamus sit expedita culpa.,Inactivo,Rural
4a15be16-74f4-11ed-be5f-0242ac1c000c,Universidad Luis Vizcaíno,luis.vizcaíno@hotmail.com,913491414,Magnam neque laboriosam natus in et expedita.,Inactivo,Rural
4a15bec0-74f4-11ed-be5f-0242ac1c000c,Instituto Pastor Morera,pastor.morera@hotmail.com,926485706,Magnam culpa accusamus at cupiditate architecto voluptatem. Ducimus nam commodi rerum. Occaecati velit nulla nostrum.,Inactivo,Rural
4a15bf56-74f4-11ed-be5f-0242ac1c000c,Universidad Aarón Tur,aarón.tur@hotmail.com,936170178,Vel sunt natus fuga fugit enim dignissimos. Magnam repellat dignissimos dicta labore unde.,Inactivo,Rural
4a15bfe2-74f4-11ed-be5f-0242ac1c000c,Instituto Cruz Calatayud,cruz.calatayud@hotmail.com,971024869,Minus minima ex veniam inventore perspiciatis ex cum. Asperiores fuga nihil ea. Occaecati ipsam ipsum in nesciunt quam necessitatibus ex.,Inactivo,Rural
4a15c06e-74f4-11ed-be5f-0242ac1c000c,Instituto Encarnita Madrid,encarnita.madrid@hotmail.com,924828669,Animi assumenda tenetur aliquam laudantium ea temporibus. Suscipit placeat dicta. Ratione perspiciatis dolorem accusamus.,Activo,Rural
4a15c0f0-74f4-11ed-be5f-0242ac1c000c,Universidad Primitiva Ugarte,primitiva.ugarte@hotmail.com,965016718,Quo est fugit fugit porro. Ipsam nam inventore sed possimus.,Activo,Urbano
4a15c168-74f4-11ed-be5f-0242ac1c000c,Instituto Cristina Vigil,cristina.vigil@hotmail.com,968265986,Hic incidunt doloremque laborum. Deserunt repudiandae explicabo officiis dolorum maiores non assumenda. Perferendis sed nobis magnam incidunt.,Inactivo,Urbano
4a15c1e0-74f4-11ed-be5f-0242ac1c000c,Instituto Azucena Gimenez,azucena.gimenez@hotmail.com,940035228,Fugiat quas dignissimos.,Inactivo,Urbano
4a15c258-74f4-11ed-be5f-0242ac1c000c,Universidad Gerardo Puente,gerardo.puente@hotmail.com,979122882,Ea laudantium similique. Possimus assumenda sapiente consequatur similique ex ex sapiente. Autem perferendis cum.,Inactivo,Rural
4a15c2c6-74f4-11ed-be5f-0242ac1c000c,Instituto Narcisa Andrés,narcisa.andrés@hotmail.com,902287296,Doloribus facere iusto eveniet.,Activo,Rural
4a15c33e-74f4-11ed-be5f-0242ac1c000c,Instituto Nazaret Serrano,nazaret.serrano@hotmail.com,954862344,Esse eligendi impedit rerum. At maxime voluptatum doloribus. Voluptate quae fuga.,Activo,Rural
4a15c3ac-74f4-11ed-be5f-0242ac1c000c,Instituto Marcelo Carbajo,marcelo.carbajo@hotmail.com,906570507,Ducimus quibusdam unde aspernatur impedit facilis nam. Natus unde quo delectus. Earum iste ab aspernatur.,Activo,Rural
4a15c41a-74f4-11ed-be5f-0242ac1c000c,Instituto Quirino Lastra,quirino.lastra@hotmail.com,906236126,Cupiditate assumenda laudantium sapiente.,Activo,Rural
4a15c4a6-74f4-11ed-be5f-0242ac1c000c,Instituto Marino Colom,marino.colom@hotmail.com,964758383,Corporis ullam tempore nostrum. Qui quidem vero optio facilis a eligendi. Soluta ab in itaque ducimus. Molestiae officia sed reiciendis assumenda.,Inactivo,Rural
4a15c532-74f4-11ed-be5f-0242ac1c000c,Universidad Raúl Múñiz,raúl.múñiz@hotmail.com,933564495,Occaecati ullam sequi voluptatem non magnam placeat minus. Tempora hic itaque distinctio labore doloribus iure. Excepturi esse accusamus aliquid ab ad rerum.,Inactivo,Urbano
4a15c5b4-74f4-11ed-be5f-0242ac1c000c,Universidad Valentín Polo,valentín.polo@hotmail.com,956911980,Quae quas sapiente aspernatur. Aliquam minima corporis itaque dolorem repellat nostrum cupiditate.,Inactivo,Rural
4a15c636-74f4-11ed-be5f-0242ac1c000c,Instituto Maite Cantero,maite.cantero@hotmail.com,948751899,Sed consequuntur voluptatem modi. Blanditiis excepturi recusandae quasi vitae quos nulla. Minus nihil doloremque explicabo suscipit sunt ad. Repudiandae odio praesentium aspernatur.,Activo,Urbano
4a15c6b8-74f4-11ed-be5f-0242ac1c000c,Universidad Fabricio Rubio,fabricio.rubio@hotmail.com,974114783,Ducimus nihil unde reprehenderit. Perspiciatis fugiat ad voluptatibus assumenda. Atque dolores corporis occaecati reprehenderit.,Inactivo,Urbano
4a15c744-74f4-11ed-be5f-0242ac1c000c,Universidad Cándido Bueno,cándido.bueno@hotmail.com,974478074,Quis nam tenetur sapiente corporis hic. Id accusamus iure nisi fuga cupiditate.,Activo,Urbano
4a15c80c-74f4-11ed-be5f-0242ac1c000c,Instituto Flavia Vives,flavia.vives@hotmail.com,935017755,Minus tempora incidunt placeat unde fugiat repellendus. Assumenda necessitatibus illum magni soluta consequuntur ut esse. Neque sint quis error.,Inactivo,Urbano
4a15c8ac-74f4-11ed-be5f-0242ac1c000c,Universidad Luis Garriga,luis.garriga@hotmail.com,939817955,Vero doloremque doloribus veritatis doloremque aperiam quas. Saepe deleniti porro modi assumenda ipsum vero. Quod corporis distinctio dicta.,Activo,Rural
4a15c938-74f4-11ed-be5f-0242ac1c000c,Universidad Evaristo Azcona,evaristo.azcona@hotmail.com,936771655,Quaerat dolores officia praesentium molestiae eum numquam. Nihil ex ratione occaecati vero assumenda occaecati eius. Doloremque reprehenderit suscipit doloremque.,Activo,Urbano
4a15c9ba-74f4-11ed-be5f-0242ac1c000c,Universidad Seve Alberdi,seve.alberdi@hotmail.com,971013963,Cum inventore atque ea quasi nisi at. Voluptatibus sit eveniet iste officia explicabo eius id.,Activo,Rural
4a15ca3c-74f4-11ed-be5f-0242ac1c000c,Universidad Fortunata Palomo,fortunata.palomo@hotmail.com,928073477,Repellendus quam expedita reiciendis deleniti odit saepe. Quibusdam iusto dolor debitis. Est possimus eligendi commodi accusantium vitae ipsa blanditiis.,Inactivo,Rural
4a15cabe-74f4-11ed-be5f-0242ac1c000c,Instituto Dominga Moraleda,dominga.moraleda@hotmail.com,985949089,Deserunt aperiam odit dolores vero doloremque odio corporis. Ullam quibusdam delectus at accusantium facilis deleniti.,Inactivo,Rural
4a15cb4a-74f4-11ed-be5f-0242ac1c000c,Instituto Juana Román,juana.román@hotmail.com,965000482,Quod dolores dolor a incidunt. Praesentium corporis illo consequuntur. Illo in et rem natus necessitatibus sapiente. Neque commodi nam aliquam commodi.,Inactivo,Urbano
4a15cbd6-74f4-11ed-be5f-0242ac1c000c,Instituto Eligia Rubio,eligia.rubio@hotmail.com,989723647,Corporis atque iure nam doloremque ducimus. Dicta dicta nemo similique earum. Ullam optio id similique facilis ipsam sed.,Inactivo,Urbano
4a15cc8a-74f4-11ed-be5f-0242ac1c000c,Instituto Dalila Arco,dalila.arco@hotmail.com,989042517,Numquam amet occaecati nemo at adipisci. Deserunt nisi porro sed recusandae.,Inactivo,Rural
4a15cd0c-74f4-11ed-be5f-0242ac1c000c,Universidad Benigna Jaume,benigna.jaume@hotmail.com,917929264,Deserunt reprehenderit expedita doloremque autem. Tenetur itaque reprehenderit. Inventore beatae nesciunt in molestias omnis.,Activo,Urbano
4a15cd8e-74f4-11ed-be5f-0242ac1c000c,Instituto Anabel Ortega,anabel.ortega@hotmail.com,907304897,Quidem dicta quasi. Quibusdam facere laboriosam est facilis.,Activo,Rural
4a15ce10-74f4-11ed-be5f-0242ac1c000c,Universidad Odalis Huerta,odalis.huerta@hotmail.com,915821127,Autem officiis nulla. Cupiditate cumque ipsum.,Activo,Rural
4a15ce92-74f4-11ed-be5f-0242ac1c000c,Instituto Luz Silva,luz.silva@hotmail.com,991696745,Unde illum labore animi quia ut. Ut voluptas ipsum esse quas. Dolorem modi nemo architecto temporibus ipsum quis.,Activo,Urbano
4a15cf1e-74f4-11ed-be5f-0242ac1c000c,Instituto Ángela Arjona,ángela.arjona@hotmail.com,968804396,Blanditiis maxime nam sint.,Inactivo,Urbano
4a15cf96-74f4-11ed-be5f-0242ac1c000c,Instituto Marcela Zurita,marcela.zurita@hotmail.com,960131110,Aliquid amet expedita repudiandae ratione sit nulla. Doloribus earum illum quo vel sint quod nihil. Reprehenderit non aliquid ducimus.,Inactivo,Urbano
4a15d022-74f4-11ed-be5f-0242ac1c000c,Universidad Marco Coca,marco.coca@hotmail.com,905169880,Delectus est minima eveniet distinctio vitae magni. Quidem nam velit dignissimos nemo.,Activo,Rural
4a15d09a-74f4-11ed-be5f-0242ac1c000c,Universidad Roberta Peñas,roberta.peñas@hotmail.com,971129825,Sint perspiciatis possimus dolorum ut. Ea culpa maiores est laudantium expedita. Tempore placeat ab incidunt nam.,Activo,Urbano
4a15d11c-74f4-11ed-be5f-0242ac1c000c,Universidad Magdalena Roman,magdalena.roman@hotmail.com,999263924,Minus commodi sequi autem veritatis atque minima. Praesentium nam quis impedit. In exercitationem dolores excepturi.,Inactivo,Urbano
4a15d19e-74f4-11ed-be5f-0242ac1c000c,Universidad Araceli Toro,araceli.toro@hotmail.com,908103145,Molestias delectus sunt quis illo sunt. Quaerat excepturi tempore veniam vero eos similique.,Inactivo,Rural
