VarIdentificadorParametros,VarAccionAfirSocioecoParametros,VarAccionAfirTerriParametros,VarAccionAfirRuralParametros,VarAccionAfirVulneraParametros,VarAccionAfirPueblosNacionParametros,VarCuposOfertaCarParametros,DtCuposOfertaCarParametros,VarNotaReferCarParametros
0aaeee5c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Verdadero,36,23/11/2022,795
0aaeef24-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,3,6/7/2022,754
0aaeefb0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,4,28/7/2022,907
0aaef032-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,16,12/11/2022,909
0aaef0be-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,20,29/8/2022,843
0aaef140-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,45,5/6/2022,742
0aaef1cc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,46,6/9/2022,775
0aaef24e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,32,10/7/2022,896
0aaef2da-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,25,7/7/2022,782
0aaef366-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,1,8/11/2022,913
0aaef3e8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Falso,18,6/10/2022,989
0aaef474-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,6,1/10/2022,863
0aaef500-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,6,5/9/2022,780
0aaef582-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,35,10/6/2022,937
0aaef604-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,25,27/6/2022,833
0aaef690-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,7,11/10/2022,806
0aaef712-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,19,22/8/2022,812
0aaf140e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,40,31/10/2022,913
0aaf14e0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,43,8/7/2022,745
0aaf156c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,4,17/8/2022,772
0aaf1648-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,25,26/11/2022,817
0aaf16ca-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,34,24/6/2022,793
0aaf1756-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,16,25/8/2022,799
0aaf17d8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,8,23/6/2022,778
0aaf190e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,38,5/8/2022,703
0aaf199a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,10,6/6/2022,796
0aaf1a26-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,13,31/8/2022,721
0aaf1abc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,31,23/9/2022,782
0aaf1b48-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,26,3/8/2022,764
0aaf1bd4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Verdadero,39,1/9/2022,837
0aaf1c6a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,25,17/9/2022,937
0aaf1cf6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,27,23/8/2022,994
0aaf1daa-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,49,23/9/2022,966
0aaf1e36-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,31,29/10/2022,794
0aaf1eb8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Falso,23,14/8/2022,902
0aaf212e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,20,27/11/2022,932
0aaf21c4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,26,17/8/2022,770
0aaf2250-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,50,20/6/2022,773
0aaf22dc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,32,5/7/2022,961
0aaf2368-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,6,23/11/2022,929
0aaf23f4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,19,14/5/2022,894
0aaf2480-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,47,5/7/2022,846
0aaf2516-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,35,23/6/2022,820
0aaf2610-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,8,27/8/2022,899
0aaf2692-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,0,15/11/2022,758
0aaf273c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,49,9/9/2022,997
0aaf27c8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,37,9/7/2022,985
0aaf284a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,12,9/8/2022,892
0aaf28d6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,39,15/6/2022,713
0aaf298a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,23,22/6/2022,791
0aaf2a8e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,37,24/11/2022,827
0aaf2be2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,35,28/6/2022,923
0aaf2c6e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,30,27/10/2022,837
0aaf2cfa-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Falso,40,7/5/2022,783
0aaf2d86-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,46,6/5/2022,1000
0aaf2e12-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,41,2/9/2022,832
0aaf2e9e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,16,7/6/2022,790
0aaf2f2a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,42,5/11/2022,770
0aaf2fb6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,49,10/7/2022,991
0aaf3042-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,21,28/6/2022,934
0aaf30ce-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,18,9/11/2022,701
0aaf3182-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,38,17/7/2022,858
0aaf320e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,2,1/11/2022,955
0aaf329a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,7,14/10/2022,873
0aaf3326-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,31,29/11/2022,908
0aaf33a8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,46,12/9/2022,761
0aaf3434-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,36,9/8/2022,917
0aaf34c0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Falso,24,1/6/2022,939
0aaf354c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,33,28/5/2022,918
0aaf35ce-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,22,27/8/2022,847
0aaf365a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,37,12/6/2022,891
0aaf374a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,41,26/11/2022,816
0aaf37c2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,40,30/5/2022,709
0aaf3844-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,48,13/10/2022,813
0aaf38c6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,48,3/8/2022,979
0aaf393e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,17,7/11/2022,809
0aaf39c0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,46,8/7/2022,891
0aaf3a42-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,38,14/8/2022,859
0aaf3ac4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,24,1/11/2022,829
0aaf3b46-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,23,20/10/2022,841
0aaf3bc8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,32,22/7/2022,819
0aaf3c40-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,46,29/11/2022,907
0aaf3ccc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,42,26/9/2022,705
0aaf3d8a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,29,12/10/2022,763
0aaf3e0c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,34,9/9/2022,879
0aaf3e8e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,19,20/8/2022,821
0aaf3f06-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,26,22/9/2022,992
0aaf3f88-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,15,2/5/2022,861
0aaf400a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,23,8/7/2022,863
0aaf408c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,34,6/11/2022,923
0aaf410e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,29,6/5/2022,816
0aaf4190-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,22,31/5/2022,729
0aaf4208-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Falso,21,15/5/2022,971
0aaf429e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,39,18/10/2022,731
0aaf4316-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Verdadero,30,22/8/2022,810
0aaf4398-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,41,8/10/2022,834
0aaf441a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,3,30/10/2022,712
0aaf44a6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,15,1/10/2022,801
0aaf4528-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Falso,23,14/7/2022,702
0aaf4618-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,26,30/6/2022,780
0aaf469a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,34,13/8/2022,797
0aaf7106-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,10,29/7/2022,789
0aaf7214-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,15,1/6/2022,976
0aaf72a0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,29,7/5/2022,831
0aaf7322-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Verdadero,39,14/9/2022,945
0aaf739a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,15,18/10/2022,704
0aaf741c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,42,4/7/2022,931
0aaf749e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,43,29/11/2022,997
0aaf7516-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Falso,24,23/5/2022,933
0aaf7598-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,19,19/11/2022,970
0aaf761a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,6,30/7/2022,828
0aaf769c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,26,1/7/2022,909
0aaf7714-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,4,16/8/2022,809
0aaf7796-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,42,1/8/2022,838
0aaf7818-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,4,11/9/2022,825
0aaf789a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,18,31/5/2022,817
0aaf7912-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,40,14/8/2022,979
0aaf7994-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,43,13/9/2022,941
0aaf7a16-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,17,5/11/2022,771
0aaf7a98-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,6,16/8/2022,965
0aaf7b1a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,34,6/6/2022,993
0aaf7b9c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,23,2/11/2022,756
0aaf7c32-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,10,9/5/2022,737
0aaf7cb4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Falso,2,8/6/2022,976
0aaf7d5e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,28,14/9/2022,747
0aaf7de0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,44,13/8/2022,920
0aaf7e62-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,10,31/7/2022,963
0aaf7ee4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,41,23/5/2022,840
0aaf7f66-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,46,14/9/2022,772
0aaf7ffc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Falso,2,10/9/2022,865
0aaf807e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,12,23/5/2022,741
0aaf810a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Falso,15,7/9/2022,806
0aaf818c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,33,31/7/2022,704
0aaf820e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,30,24/8/2022,892
0aaf8290-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,50,1/9/2022,938
0aaf8312-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,16,8/10/2022,855
0aaf8394-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,26,15/10/2022,891
0aaf8416-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,11,12/6/2022,753
0aaf8498-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,48,20/8/2022,841
0aaf851a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,27,14/8/2022,755
0aaf859c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,49,10/10/2022,750
0aaf861e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,8,9/5/2022,902
0aaf86a0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,39,6/8/2022,725
0aaf8722-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,7,11/9/2022,806
0aaf879a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,30,31/7/2022,730
0aaf8826-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Verdadero,34,23/7/2022,968
0aaf88a8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Verdadero,14,6/6/2022,741
0aaf8920-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,38,27/10/2022,941
0aaf89a2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,40,2/7/2022,934
0aaf8a24-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,31,26/11/2022,759
0aaf8aa6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,3,26/10/2022,878
0aaf8b64-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Falso,18,29/6/2022,772
0aaf8bf0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,32,3/6/2022,743
0aaf8c68-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,30,17/9/2022,906
0aaf8cea-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,17,25/7/2022,927
0aaf8d62-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,14,24/6/2022,757
0aaf8de4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,2,11/11/2022,897
0aaf8e66-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,39,29/7/2022,774
0aaf8ee8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,41,6/5/2022,734
0aaf8f6a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,21,3/7/2022,850
0aaf8fec-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,39,27/7/2022,875
0aaf9064-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,9,18/5/2022,918
0aaf90e6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,20,12/8/2022,975
0aaf9168-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,19,11/7/2022,991
0aaf91ea-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,36,21/6/2022,880
0aaf9262-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,50,21/11/2022,780
0aaf92e4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,2,12/6/2022,847
0aaf93c0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,4,16/10/2022,759
0aaf949c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Verdadero,47,13/9/2022,855
0aaf9528-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,27,1/9/2022,774
0aaf95a0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,17,29/11/2022,967
0aaf9622-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,30,19/6/2022,764
0aaf96ae-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,8,8/9/2022,961
0aaf9730-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,47,13/5/2022,734
0aaf97b2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Falso,6,4/8/2022,994
0aaf983e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,1,23/6/2022,902
0aaf98ca-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,2,18/9/2022,962
0aaf994c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,15,26/7/2022,711
0aaf99ce-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,11,23/7/2022,721
0aaf9a5a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,42,23/8/2022,837
0aaf9ae6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,25,11/5/2022,973
0aaf9b72-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Falso,26,21/6/2022,890
0aaf9bf4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Falso,12,23/8/2022,895
0aaf9c80-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,8,18/5/2022,823
0aaf9cf8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Verdadero,30,12/6/2022,971
0aaf9d66-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,35,23/6/2022,984
0aaf9df2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,19,25/7/2022,921
0aaf9eb0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,10,6/10/2022,813
0aaf9f46-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,40,5/10/2022,708
0aaf9fc8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,3,19/5/2022,867
0aafa04a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,3,4/9/2022,911
0aafa0d6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,33,25/6/2022,763
0aafa158-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,28,5/9/2022,899
0aafa1da-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,6,1/8/2022,775
0aafa266-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Falso,23,8/6/2022,976
0aafa2f2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,8,14/6/2022,858
0aafa374-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,38,1/5/2022,896
0aafa400-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,30,15/11/2022,938
0aafa48c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,18,22/6/2022,889
0aafa50e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,9,26/6/2022,729
0aafa590-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,43,10/10/2022,705
0aafa61c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Falso,20,20/8/2022,836
0aafa69e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,15,30/5/2022,786
0aafa72a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,23,6/10/2022,702
0aafa7b6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Falso,6,15/11/2022,966
0aafa838-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,13,5/10/2022,961
0aafa8c4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,2,25/9/2022,990
0aafa950-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,15,4/8/2022,764
0aafa9d2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,36,26/9/2022,849
0aafaa54-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,24,18/8/2022,980
0aafaae0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,44,26/7/2022,753
0aafab62-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,8,27/10/2022,948
0aafabe4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,45,21/10/2022,945
0aafac84-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,22,15/9/2022,916
0aafad10-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,26,2/5/2022,841
0aafad9c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,40,16/10/2022,914
0aafae28-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Falso,36,10/5/2022,796
0aafaeaa-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,24,12/5/2022,826
0aafaf2c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,10,6/9/2022,919
0aafafb8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,36,21/11/2022,965
0aafb030-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,41,11/11/2022,723
0aafb0bc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,24,8/5/2022,789
0aafb13e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,2,13/9/2022,796
0aafb1c0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,11,13/8/2022,962
0aafb27e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,40,22/5/2022,951
