VarIdentificadorSedes,VarNombreSedes,VarDescripcionSedes,NbrTelefonoSedes,VarEstadoSedes,VarIdentificadorProvincia,VarIdentificadorParroquia,VarIdentificadorCanton,VarIdentificadorInstitucionEducativa
ff139a16-99c7-11ed-83a5-0242ac1c000c,MATRIZ - DAULE,Cum soluta tenetur quisquam vel assumenda. Id quae repellat iste minima aperiam. Placeat totam culpa distinctio quas distinctio.,967132156,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359f9ec2-74f7-11ed-a487-0242ac1c000c,8c051b66-74f7-11ed-884d-0242ac1c000c,4a106790-74f4-11ed-be5f-0242ac1c000c
ff139aa2-99c7-11ed-83a5-0242ac1c000c,MATRIZ - AZOGUES,Tempora tempora aliquam facilis. Tenetur vel sapiente natus. Quidem unde accusamus eum atque est ducimus.,907528632,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359f9f62-74f7-11ed-a487-0242ac1c000c,8c051bca-74f7-11ed-884d-0242ac1c000c,4a106808-74f4-11ed-be5f-0242ac1c000c
ff139b38-99c7-11ed-83a5-0242ac1c000c,SEDE - RIOBAMBA,Voluptatibus quod eligendi. Tenetur officiis dolorem aliquam temporibus. Aspernatur ullam porro perferendis illo pariatur.,998248188,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359f9ff8-74f7-11ed-a487-0242ac1c000c,8c051c2e-74f7-11ed-884d-0242ac1c000c,4a106880-74f4-11ed-be5f-0242ac1c000c
ff139bc4-99c7-11ed-83a5-0242ac1c000c,LA MANA,Expedita inventore repellendus tenetur quam est expedita. Odit voluptates nam minima laudantium quod.,965560424,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359fa0c0-74f7-11ed-a487-0242ac1c000c,8c051c88-74f7-11ed-884d-0242ac1c000c,4a1068f8-74f4-11ed-be5f-0242ac1c000c
ff139c50-99c7-11ed-83a5-0242ac1c000c,MATRIZ - Sede QUITO,Praesentium non perspiciatis magni ipsum. Numquam nulla cupiditate. Odio explicabo quo repudiandae possimus quisquam recusandae.,942740925,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,359fa160-74f7-11ed-a487-0242ac1c000c,8c051cf6-74f7-11ed-884d-0242ac1c000c,4a106966-74f4-11ed-be5f-0242ac1c000c
ff139ce6-99c7-11ed-83a5-0242ac1c000c,MATRIZ - LIMON INDANZA,Distinctio aspernatur numquam explicabo voluptatibus quaerat voluptatibus. Exercitationem exercitationem iste nisi assumenda ad amet. Non saepe ab et a.,973556272,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,359fa20a-74f7-11ed-a487-0242ac1c000c,8c051d5a-74f7-11ed-884d-0242ac1c000c,4a1069de-74f4-11ed-be5f-0242ac1c000c
ff139d72-99c7-11ed-83a5-0242ac1c000c,AMBATO,Repellendus ipsa dicta consectetur ab id fugit. Aut et fugiat voluptates error. Impedit ab itaque quaerat quas quod soluta.,920793085,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,359fa2aa-74f7-11ed-a487-0242ac1c000c,8c051dbe-74f7-11ed-884d-0242ac1c000c,4a106a4c-74f4-11ed-be5f-0242ac1c000c
ff139e08-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MANTA,Cumque itaque facere vero aliquid mollitia. Voluptatem omnis aliquid vel sed. Accusamus sit nostrum a dolorum ab.,982457665,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,359fa340-74f7-11ed-a487-0242ac1c000c,8c051e18-74f7-11ed-884d-0242ac1c000c,4a106aec-74f4-11ed-be5f-0242ac1c000c
ff139e94-99c7-11ed-83a5-0242ac1c000c,MATRIZ - ESMERALDAS,Odit distinctio amet aliquam assumenda nihil saepe suscipit. Quam reiciendis aliquam et. Maxime a doloribus animi veritatis reiciendis odit.,961568696,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,359fa3e0-74f7-11ed-a487-0242ac1c000c,8c051e7c-74f7-11ed-884d-0242ac1c000c,4a106b64-74f4-11ed-be5f-0242ac1c000c
ff139f20-99c7-11ed-83a5-0242ac1c000c,EL GUABO,Repellat earum expedita. Fugit excepturi quas amet exercitationem. Quo nisi iste quos recusandae sit ipsum.,992872164,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359fa480-74f7-11ed-a487-0242ac1c000c,8c051ed6-74f7-11ed-884d-0242ac1c000c,4a106bdc-74f4-11ed-be5f-0242ac1c000c
ff139fb6-99c7-11ed-83a5-0242ac1c000c,ALAUSI,Optio laborum earum enim facilis amet. Quaerat ex ipsa voluptas laborum minus earum vel. Sed labore minus iusto tempora error.,971057635,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359fa534-74f7-11ed-a487-0242ac1c000c,8c051f3a-74f7-11ed-884d-0242ac1c000c,4a106c4a-74f4-11ed-be5f-0242ac1c000c
ff13a042-99c7-11ed-83a5-0242ac1c000c,CAYAMBE,Nulla quas nisi assumenda harum sequi. Voluptatibus modi eius repellendus beatae magni impedit. Ullam possimus alias repellat nihil voluptatem.,955552373,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,359fa5ca-74f7-11ed-a487-0242ac1c000c,8c051f94-74f7-11ed-884d-0242ac1c000c,4a106cb8-74f4-11ed-be5f-0242ac1c000c
ff13a0ce-99c7-11ed-83a5-0242ac1c000c,MATRIZ - PIÑAS,Consequatur a nisi unde. Nihil porro neque consequatur officiis veniam nam eaque. Temporibus et iure eveniet itaque dignissimos provident.,942434188,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,359fa66a-74f7-11ed-a487-0242ac1c000c,8c051ff8-74f7-11ed-884d-0242ac1c000c,4a106d30-74f4-11ed-be5f-0242ac1c000c
ff13a150-99c7-11ed-83a5-0242ac1c000c,LA JOYA DE LOS SACHAS,Eveniet id labore consectetur atque sunt quae vero. Fugiat consequatur vero dolorem quibusdam aliquam.,975294089,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,359fa700-74f7-11ed-a487-0242ac1c000c,8c052052-74f7-11ed-884d-0242ac1c000c,4a106d9e-74f4-11ed-be5f-0242ac1c000c
ff13a22c-99c7-11ed-83a5-0242ac1c000c,BAÑOS,Quis laborum consequatur dignissimos vel laudantium quas architecto. Blanditiis vitae earum sint maxime cum voluptate.,909323460,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,359fa796-74f7-11ed-a487-0242ac1c000c,8c0520b6-74f7-11ed-884d-0242ac1c000c,4a106e0c-74f4-11ed-be5f-0242ac1c000c
ff13a2c2-99c7-11ed-83a5-0242ac1c000c,MATRIZ - PORTOVIEJO,Modi distinctio assumenda et. Labore vel quos. Tempore voluptatibus consequatur.,989617292,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,359fa836-74f7-11ed-a487-0242ac1c000c,8c05211a-74f7-11ed-884d-0242ac1c000c,4a106e7a-74f4-11ed-be5f-0242ac1c000c
ff13a34e-99c7-11ed-83a5-0242ac1c000c,PELILEO,Voluptates dolorum fugit dolores dolor nihil amet laudantium. Possimus iste expedita. Culpa eligendi sed explicabo voluptates pariatur possimus.,961454589,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359fa98a-74f7-11ed-a487-0242ac1c000c,8c05217e-74f7-11ed-884d-0242ac1c000c,4a106ef2-74f4-11ed-be5f-0242ac1c000c
ff13a3da-99c7-11ed-83a5-0242ac1c000c,PORTOVIEJO,Suscipit beatae eos ratione tenetur. Doloremque itaque molestias iure dolore sed praesentium. Incidunt facilis dicta temporibus ratione veniam cupiditate. Quibusdam adipisci temporibus nihil consequuntur dolorem voluptatem.,965550668,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359faa34-74f7-11ed-a487-0242ac1c000c,8c0521e2-74f7-11ed-884d-0242ac1c000c,4a106f74-74f4-11ed-be5f-0242ac1c000c
ff13a47a-99c7-11ed-83a5-0242ac1c000c,MATRIZ - YANZATZA,Ab odit pariatur minima ipsum eius. Repudiandae aspernatur natus corporis quisquam commodi enim.,920995769,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359faaca-74f7-11ed-a487-0242ac1c000c,8c052246-74f7-11ed-884d-0242ac1c000c,4a106ff6-74f4-11ed-be5f-0242ac1c000c
ff13a4fc-99c7-11ed-83a5-0242ac1c000c,QUININDE,Facilis vitae autem temporibus. Tempora similique perferendis consequuntur unde. Quasi enim architecto ipsam.,915707233,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,359fab6a-74f7-11ed-a487-0242ac1c000c,8c0522aa-74f7-11ed-884d-0242ac1c000c,4a10706e-74f4-11ed-be5f-0242ac1c000c
ff13a592-99c7-11ed-83a5-0242ac1c000c,MATRIZ - COTACACHI,Culpa eos deserunt fugit rerum nesciunt fugiat. Iste maiores architecto vel.,996445116,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,359fac64-74f7-11ed-a487-0242ac1c000c,8c05230e-74f7-11ed-884d-0242ac1c000c,4a10714a-74f4-11ed-be5f-0242ac1c000c
ff13a614-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SANGOLQUI,Esse deleniti vitae. Eius corporis sit harum error dolorem nihil. Sint deleniti odit suscipit.,985333325,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,359fad04-74f7-11ed-a487-0242ac1c000c,8c052372-74f7-11ed-884d-0242ac1c000c,4a1071c2-74f4-11ed-be5f-0242ac1c000c
ff13a6a0-99c7-11ed-83a5-0242ac1c000c,CUENCA,Suscipit minus consectetur debitis neque veniam soluta. Unde omnis optio repellat.,921752033,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,359fada4-74f7-11ed-a487-0242ac1c000c,8c0523d6-74f7-11ed-884d-0242ac1c000c,4a10723a-74f4-11ed-be5f-0242ac1c000c
ff13a72c-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SIMIATUG,Accusamus ratione consequuntur. Sequi possimus ad rem quas nulla.,908632662,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,359fae44-74f7-11ed-a487-0242ac1c000c,8c052430-74f7-11ed-884d-0242ac1c000c,4a1072a8-74f4-11ed-be5f-0242ac1c000c
ff13a7b8-99c7-11ed-83a5-0242ac1c000c,QUEVEDO,Aliquam beatae ipsa dolores quia repellendus labore. Voluptate tempore earum. Ipsum nisi quae.,917361836,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359faee4-74f7-11ed-a487-0242ac1c000c,8c052494-74f7-11ed-884d-0242ac1c000c,4a107348-74f4-11ed-be5f-0242ac1c000c
ff13a83a-99c7-11ed-83a5-0242ac1c000c,MATRIZ - Sede SUCUA,Ipsum temporibus alias. Vero itaque minima ad quisquam veniam amet.,977839100,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359faf7a-74f7-11ed-a487-0242ac1c000c,8c0524f8-74f7-11ed-884d-0242ac1c000c,4a1073c0-74f4-11ed-be5f-0242ac1c000c
ff13a8c6-99c7-11ed-83a5-0242ac1c000c,MATRIZ - TENA,Veritatis vero eveniet atque possimus. Amet optio dolore totam pariatur repellat.,955542493,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359fb01a-74f7-11ed-a487-0242ac1c000c,8c05255c-74f7-11ed-884d-0242ac1c000c,4a107438-74f4-11ed-be5f-0242ac1c000c
ff13a952-99c7-11ed-83a5-0242ac1c000c,MATRIZ - CHIMBO,Sit minus laborum atque quae. Quisquam quae asperiores officia consequuntur sed.,906521738,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359fb0ba-74f7-11ed-a487-0242ac1c000c,8c0525c0-74f7-11ed-884d-0242ac1c000c,4a1074a6-74f4-11ed-be5f-0242ac1c000c
ff13a9de-99c7-11ed-83a5-0242ac1c000c,MATRIZ - TULCAN,Suscipit eligendi nostrum repellendus repudiandae. Fuga earum rerum rerum repudiandae. Facere eaque explicabo distinctio.,926554408,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,359fb150-74f7-11ed-a487-0242ac1c000c,8c05261a-74f7-11ed-884d-0242ac1c000c,4a10751e-74f4-11ed-be5f-0242ac1c000c
ff13aa60-99c7-11ed-83a5-0242ac1c000c,DISTRITO METROPOLITANO DE QUITO MATRIZ,Quasi eius reprehenderit eum ea asperiores. Iste dolor repudiandae at quia.,980646811,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,359fb1f0-74f7-11ed-a487-0242ac1c000c,8c05267e-74f7-11ed-884d-0242ac1c000c,4a107596-74f4-11ed-be5f-0242ac1c000c
ff13aaec-99c7-11ed-83a5-0242ac1c000c,LATACUNGA,Asperiores unde quis itaque ipsum facere deleniti. Minus totam omnis.,900042050,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,359fb290-74f7-11ed-a487-0242ac1c000c,8c0526e2-74f7-11ed-884d-0242ac1c000c,4a107604-74f4-11ed-be5f-0242ac1c000c
ff13abc8-99c7-11ed-83a5-0242ac1c000c,EXTENSION - SANTO DOMINGO DE LOS COLORADOS,Porro laboriosam porro delectus magni commodi.,918161600,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,359fb330-74f7-11ed-a487-0242ac1c000c,8c05278c-74f7-11ed-884d-0242ac1c000c,4a10767c-74f4-11ed-be5f-0242ac1c000c
ff13ac4a-99c7-11ed-83a5-0242ac1c000c,EXTENSION - ESMERALDAS,Autem totam enim exercitationem.,925218426,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,359fb3d0-74f7-11ed-a487-0242ac1c000c,8c0527f0-74f7-11ed-884d-0242ac1c000c,4a1076f4-74f4-11ed-be5f-0242ac1c000c
ff13accc-99c7-11ed-83a5-0242ac1c000c,MATRIZ - CAMPUS CENTRAL,Molestiae culpa accusantium illum magnam unde perspiciatis in.,951386322,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359fb466-74f7-11ed-a487-0242ac1c000c,8c052854-74f7-11ed-884d-0242ac1c000c,4a10776c-74f4-11ed-be5f-0242ac1c000c
ff13ad4e-99c7-11ed-83a5-0242ac1c000c,SEDE - PORTOVIEJO-CHONE-BAHIA DE CARAQUEZ,In omnis eligendi ab cumque adipisci expedita. Quis quisquam in possimus saepe illo.,980496262,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359fb506-74f7-11ed-a487-0242ac1c000c,8c0528b8-74f7-11ed-884d-0242ac1c000c,4a1077ee-74f4-11ed-be5f-0242ac1c000c
ff13adda-99c7-11ed-83a5-0242ac1c000c,SEDE - SANTO DOMINGO DE LOS TSACHILAS,Maxime sunt corporis aut quibusdam quisquam. Nihil aspernatur vitae soluta minima placeat. Voluptas dignissimos id temporibus officia blanditiis.,935215471,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,359fb5ba-74f7-11ed-a487-0242ac1c000c,8c052926-74f7-11ed-884d-0242ac1c000c,4a107866-74f4-11ed-be5f-0242ac1c000c
ff13ae7a-99c7-11ed-83a5-0242ac1c000c,SEDE - ESMERALDAS,Incidunt exercitationem labore quisquam. Animi molestias illo sit sint quam.,929639022,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,359fb65a-74f7-11ed-a487-0242ac1c000c,8c052980-74f7-11ed-884d-0242ac1c000c,4a107a82-74f4-11ed-be5f-0242ac1c000c
ff13af06-99c7-11ed-83a5-0242ac1c000c,PORTOVIEJO SEDE,Voluptate iure magnam voluptate. Possimus magnam voluptas unde eveniet sunt.,960352008,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,359fb6f0-74f7-11ed-a487-0242ac1c000c,8c0529ee-74f7-11ed-884d-0242ac1c000c,4a107b54-74f4-11ed-be5f-0242ac1c000c
ff13af92-99c7-11ed-83a5-0242ac1c000c,EXTENSION - PORTOVIEJO-CHONE-BAHIA DE CARAQUEZ,Accusamus architecto dicta iusto. Facere fugit quae excepturi maxime.,979497379,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,359fb790-74f7-11ed-a487-0242ac1c000c,8c052a48-74f7-11ed-884d-0242ac1c000c,4a107bfe-74f4-11ed-be5f-0242ac1c000c
ff13b028-99c7-11ed-83a5-0242ac1c000c,EXTENSION - AMBATO,Sapiente facilis eaque. Ab ullam necessitatibus officia in vel. Consequatur officiis et non.,983757252,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,359fb830-74f7-11ed-a487-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c,4a107c94-74f4-11ed-be5f-0242ac1c000c
ff13b0aa-99c7-11ed-83a5-0242ac1c000c,SEDE - MILAGRO,Illum explicabo sapiente cupiditate. Ipsa quo perferendis quo.,948980822,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359fb8d0-74f7-11ed-a487-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c,4a107d2a-74f4-11ed-be5f-0242ac1c000c
ff13b136-99c7-11ed-83a5-0242ac1c000c,EXTENSION - MILAGRO,Reprehenderit nemo esse perspiciatis mollitia. Consequuntur maiores totam inventore. Sapiente id reiciendis aut soluta.,983714133,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359fb966-74f7-11ed-a487-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c,4a107de8-74f4-11ed-be5f-0242ac1c000c
ff13b1c2-99c7-11ed-83a5-0242ac1c000c,EXTENSION - EL TRIUNFO,Illum ducimus doloribus veritatis debitis omnis. Provident aliquid quas et nulla unde repellat veritatis.,909723373,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359fba06-74f7-11ed-a487-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c,4a107e88-74f4-11ed-be5f-0242ac1c000c
ff13b24e-99c7-11ed-83a5-0242ac1c000c,NARANJAL,Dolorem sit quo. Ipsa eaque consequuntur tempora provident.,929745788,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,359fbaa6-74f7-11ed-a487-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c,4a107f14-74f4-11ed-be5f-0242ac1c000c
ff13b92e-99c7-11ed-83a5-0242ac1c000c,EXTENSION - LA TRONCAL,Ducimus cupiditate consequatur dolorum quisquam repellat adipisci. Qui sint accusantium sed. Provident in laudantium quia.,934759415,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,359fbb50-74f7-11ed-a487-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c,4a107fa0-74f4-11ed-be5f-0242ac1c000c
ff13b9ec-99c7-11ed-83a5-0242ac1c000c,MORONA,Accusantium recusandae quibusdam officia doloribus recusandae. Vel saepe consequuntur.,971380458,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,359fbbf0-74f7-11ed-a487-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c,4a10802c-74f4-11ed-be5f-0242ac1c000c
ff13ba78-99c7-11ed-83a5-0242ac1c000c,EXTENSION - AZOGUES,Aliquam debitis alias maiores dicta dolor. Ab sapiente nihil laboriosam sint asperiores labore. Nemo velit suscipit explicabo repudiandae laborum.,935276444,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,359fbc86-74f7-11ed-a487-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c,4a1080b8-74f4-11ed-be5f-0242ac1c000c
ff13bb04-99c7-11ed-83a5-0242ac1c000c,AZOGUES MATRIZ,Consectetur ipsum repellendus eos maiores alias hic. Dolores illum commodi id aliquam ipsa dolor quibusdam. Placeat ducimus ea sit mollitia.,985220442,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,359fbd26-74f7-11ed-a487-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c,4a108144-74f4-11ed-be5f-0242ac1c000c
ff13bb90-99c7-11ed-83a5-0242ac1c000c,URCUQUI,Temporibus sapiente molestiae suscipit inventore. Odit autem animi sed id sed dolores. Nisi temporibus corporis porro sit.,912070801,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359fbdbc-74f7-11ed-a487-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c,4a1081c6-74f4-11ed-be5f-0242ac1c000c
ff13bc1c-99c7-11ed-83a5-0242ac1c000c,MATRIZ,Dolor harum quos praesentium aspernatur quae praesentium. Doloremque neque voluptas quasi. Nihil alias accusantium occaecati sit.,975474462,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359fbe5c-74f7-11ed-a487-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c,4a108252-74f4-11ed-be5f-0242ac1c000c
ff13bca8-99c7-11ed-83a5-0242ac1c000c,EXTENSION - LATACUNGA,Explicabo quod fugit et ab. Maiores voluptatem maiores quas. Rerum a accusamus assumenda deserunt.,998801309,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359fbf06-74f7-11ed-a487-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c,4a1082de-74f4-11ed-be5f-0242ac1c000c
ff13bd48-99c7-11ed-83a5-0242ac1c000c,SEDE - LATACUNGA,Reprehenderit quibusdam neque iste quasi numquam quisquam. Cumque natus dolorum impedit quisquam aspernatur sint. Commodi recusandae laudantium nostrum.,973585831,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359fbfa6-74f7-11ed-a487-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c,4a10836a-74f4-11ed-be5f-0242ac1c000c
ff13bdd4-99c7-11ed-83a5-0242ac1c000c,MATRIZ - OTAVALO,Neque quas eveniet. Quis accusamus possimus perferendis totam quasi quo. Deserunt autem quam id enim laudantium autem.,919121698,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,359fc046-74f7-11ed-a487-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c,4a108784-74f4-11ed-be5f-0242ac1c000c
ff13be6a-99c7-11ed-83a5-0242ac1c000c,MATRIZ - PASTAZA,Nam placeat porro sit. Enim amet ab voluptates.,987861102,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,359fc0e6-74f7-11ed-a487-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c,4a108874-74f4-11ed-be5f-0242ac1c000c
ff13beec-99c7-11ed-83a5-0242ac1c000c,MATRIZ - EL PANGUI,Asperiores sed et quod. Eos voluptatum inventore optio ipsa.,952099059,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,359fc186-74f7-11ed-a487-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c,4a10891e-74f4-11ed-be5f-0242ac1c000c
ff13bf78-99c7-11ed-83a5-0242ac1c000c,LAGO AGRIO MATRIZ,Beatae sed nulla nihil iusto dolorum provident. Quo hic ut nulla. Rem temporibus nam similique quos ullam.,969246281,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,359fc226-74f7-11ed-a487-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c,4a1089b4-74f4-11ed-be5f-0242ac1c000c
ff13c004-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MATRIZ,Quaerat fugit molestiae voluptas modi. Dolore ex harum ducimus commodi. Veniam eum error aperiam itaque.,924142839,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,359fc2bc-74f7-11ed-a487-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c,4a108a40-74f4-11ed-be5f-0242ac1c000c
ff13c090-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MILAGRO,Earum eum expedita asperiores debitis enim. Dolor adipisci perspiciatis rerum mollitia.,972678800,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359fc366-74f7-11ed-a487-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c,4a108acc-74f4-11ed-be5f-0242ac1c000c
ff13c11c-99c7-11ed-83a5-0242ac1c000c,MATRIZ - JIPIJAPA,Molestias tenetur pariatur quod voluptatibus ipsa esse. Accusantium officiis mollitia perferendis doloribus. Qui rem quidem mollitia perspiciatis.,947708968,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359fede6-74f7-11ed-a487-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c,4a108b58-74f4-11ed-be5f-0242ac1c000c
ff13c19e-99c7-11ed-83a5-0242ac1c000c,SANTA ELENA,Velit velit praesentium veritatis ipsam. Molestiae veniam aliquam veritatis.,943331181,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,359feed6-74f7-11ed-a487-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c,4a108d7e-74f4-11ed-be5f-0242ac1c000c
ff13c234-99c7-11ed-83a5-0242ac1c000c,MATRIZ - LA LIBERTAD,Aperiam tenetur consequatur dolores neque. Natus sint dolorem.,984888121,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,359fef94-74f7-11ed-a487-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c,4a108e14-74f4-11ed-be5f-0242ac1c000c
ff13c2c0-99c7-11ed-83a5-0242ac1c000c,EXTENSION - LOJA,Vitae dolor soluta magnam.,974758732,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,359ff03e-74f7-11ed-a487-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c,4a108ea0-74f4-11ed-be5f-0242ac1c000c
ff13c34c-99c7-11ed-83a5-0242ac1c000c,PEDERNALES,Deleniti id est nemo quidem doloremque impedit. Cupiditate ratione repellendus ad vitae distinctio nulla.,925679222,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,359ff0e8-74f7-11ed-a487-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c,4a108f22-74f4-11ed-be5f-0242ac1c000c
ff13c3ce-99c7-11ed-83a5-0242ac1c000c,BAHIA DE CARAQUEZ,Amet nobis voluptate assumenda. Hic doloremque delectus placeat ducimus illum iste.,982219029,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,359ff188-74f7-11ed-a487-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c,4a108fae-74f4-11ed-be5f-0242ac1c000c
ff13c45a-99c7-11ed-83a5-0242ac1c000c,CHONE,Pariatur dolorum iusto quo sint eos. Quaerat doloremque aperiam sed voluptatem iure inventore officia.,925828508,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359ff228-74f7-11ed-a487-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c,4a109030-74f4-11ed-be5f-0242ac1c000c
ff13c4f0-99c7-11ed-83a5-0242ac1c000c,EL CARMEN,Exercitationem et consequatur ut modi et quis laudantium. Laborum porro dolor quo magnam. Natus maxime saepe exercitationem.,994261641,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359ff2c8-74f7-11ed-a487-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c,4a1090bc-74f4-11ed-be5f-0242ac1c000c
ff13c57c-99c7-11ed-83a5-0242ac1c000c,SEDE - MACHALA,Quam temporibus necessitatibus architecto repellendus tempore rerum. Debitis quaerat adipisci repellat.,921857268,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359ff372-74f7-11ed-a487-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c,4a10913e-74f4-11ed-be5f-0242ac1c000c
