VarIdentificadorExamen,DtFechaExamen,VarEstadoExamen,VarNotaExamen
8c2a6022-74f4-11ed-9ddf-0242ac1c000c,10/9/2022,Activo,729
8c2a60d6-74f4-11ed-9ddf-0242ac1c000c,28/5/2022,Activo,552
8c2a6180-74f4-11ed-9ddf-0242ac1c000c,6/6/2022,Activo,993
8c2a6234-74f4-11ed-9ddf-0242ac1c000c,3/5/2022,Activo,968
8c2a632e-74f4-11ed-9ddf-0242ac1c000c,25/6/2022,Activo,748
8c2a6478-74f4-11ed-9ddf-0242ac1c000c,23/2/2022,Activo,830
8c2a652c-74f4-11ed-9ddf-0242ac1c000c,9/5/2022,Inactivo,627
8c2a65d6-74f4-11ed-9ddf-0242ac1c000c,1/5/2022,Activo,612
8c2a668a-74f4-11ed-9ddf-0242ac1c000c,7/2/2022,Activo,887
8c2a673e-74f4-11ed-9ddf-0242ac1c000c,17/6/2022,Activo,527
8c2a67f2-74f4-11ed-9ddf-0242ac1c000c,1/4/2022,Activo,406
8c2a68d8-74f4-11ed-9ddf-0242ac1c000c,13/5/2022,Activo,581
8c2a6982-74f4-11ed-9ddf-0242ac1c000c,4/7/2022,Activo,729
8c2a6a36-74f4-11ed-9ddf-0242ac1c000c,1/3/2022,Inactivo,762
8c2a6aea-74f4-11ed-9ddf-0242ac1c000c,12/6/2022,Activo,460
8c2a6b8a-74f4-11ed-9ddf-0242ac1c000c,15/8/2022,Activo,450
8c2a6c34-74f4-11ed-9ddf-0242ac1c000c,7/2/2022,Activo,826
8c2a6ce8-74f4-11ed-9ddf-0242ac1c000c,14/6/2022,Inactivo,692
8c2a6da6-74f4-11ed-9ddf-0242ac1c000c,29/5/2022,Inactivo,606
8c2a6e5a-74f4-11ed-9ddf-0242ac1c000c,9/11/2022,Inactivo,597
8c2a6f0e-74f4-11ed-9ddf-0242ac1c000c,11/9/2022,Activo,666
8c2a6fc2-74f4-11ed-9ddf-0242ac1c000c,25/5/2022,Inactivo,695
8c2a7076-74f4-11ed-9ddf-0242ac1c000c,14/8/2022,Inactivo,684
8c2a712a-74f4-11ed-9ddf-0242ac1c000c,21/8/2022,Activo,819
8c2a71d4-74f4-11ed-9ddf-0242ac1c000c,24/2/2022,Activo,984
8c2a727e-74f4-11ed-9ddf-0242ac1c000c,19/5/2022,Activo,511
8c2a7332-74f4-11ed-9ddf-0242ac1c000c,22/1/2022,Inactivo,444
8c2a73e6-74f4-11ed-9ddf-0242ac1c000c,25/9/2022,Activo,975
8c2a7490-74f4-11ed-9ddf-0242ac1c000c,14/2/2022,Activo,899
8c2a7544-74f4-11ed-9ddf-0242ac1c000c,28/6/2022,Inactivo,863
8c2a75f8-74f4-11ed-9ddf-0242ac1c000c,10/2/2022,Inactivo,720
8c2a76a2-74f4-11ed-9ddf-0242ac1c000c,31/10/2022,Inactivo,824
8c2a7756-74f4-11ed-9ddf-0242ac1c000c,23/11/2022,Activo,693
8c2a780a-74f4-11ed-9ddf-0242ac1c000c,31/3/2022,Activo,570
8c2a78b4-74f4-11ed-9ddf-0242ac1c000c,10/4/2022,Activo,657
8c2a7968-74f4-11ed-9ddf-0242ac1c000c,25/1/2022,Inactivo,624
8c2a7a26-74f4-11ed-9ddf-0242ac1c000c,9/7/2022,Activo,632
8c2a7ad0-74f4-11ed-9ddf-0242ac1c000c,15/5/2022,Activo,400
8c2a7b84-74f4-11ed-9ddf-0242ac1c000c,2/9/2022,Inactivo,699
8c2a7c38-74f4-11ed-9ddf-0242ac1c000c,28/8/2022,Activo,733
8c2a7ce2-74f4-11ed-9ddf-0242ac1c000c,11/10/2022,Inactivo,651
8c2a7d96-74f4-11ed-9ddf-0242ac1c000c,11/3/2022,Inactivo,768
8c2a7e54-74f4-11ed-9ddf-0242ac1c000c,1/3/2022,Activo,608
8c2a7f08-74f4-11ed-9ddf-0242ac1c000c,1/2/2022,Inactivo,503
8c2a7fbc-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Inactivo,630
8c2a807a-74f4-11ed-9ddf-0242ac1c000c,30/1/2022,Inactivo,620
8c2a812e-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Inactivo,416
8c2a81e2-74f4-11ed-9ddf-0242ac1c000c,9/3/2022,Inactivo,809
8c2a828c-74f4-11ed-9ddf-0242ac1c000c,5/10/2022,Inactivo,749
8c2a8340-74f4-11ed-9ddf-0242ac1c000c,5/4/2022,Activo,408
8c2a83f4-74f4-11ed-9ddf-0242ac1c000c,3/8/2022,Inactivo,913
8c2a84a8-74f4-11ed-9ddf-0242ac1c000c,5/11/2022,Activo,695
8c2a855c-74f4-11ed-9ddf-0242ac1c000c,18/3/2022,Inactivo,559
8c2a8610-74f4-11ed-9ddf-0242ac1c000c,8/8/2022,Activo,984
8c2a86ba-74f4-11ed-9ddf-0242ac1c000c,11/1/2022,Activo,903
8c2a8764-74f4-11ed-9ddf-0242ac1c000c,11/6/2022,Inactivo,488
8c2a8818-74f4-11ed-9ddf-0242ac1c000c,8/11/2022,Activo,815
8c2a88cc-74f4-11ed-9ddf-0242ac1c000c,8/8/2022,Activo,667
8c2a898a-74f4-11ed-9ddf-0242ac1c000c,22/10/2022,Inactivo,438
8c2a9056-74f4-11ed-9ddf-0242ac1c000c,19/11/2022,Activo,600
8c2a91d2-74f4-11ed-9ddf-0242ac1c000c,12/4/2022,Activo,727
8c2a9290-74f4-11ed-9ddf-0242ac1c000c,12/3/2022,Inactivo,749
8c2a93c6-74f4-11ed-9ddf-0242ac1c000c,26/9/2022,Inactivo,650
8c2a947a-74f4-11ed-9ddf-0242ac1c000c,9/1/2022,Activo,819
8c2a9524-74f4-11ed-9ddf-0242ac1c000c,6/6/2022,Inactivo,737
8c2a95d8-74f4-11ed-9ddf-0242ac1c000c,2/4/2022,Activo,900
8c2a968c-74f4-11ed-9ddf-0242ac1c000c,22/6/2022,Inactivo,651
8c2a9740-74f4-11ed-9ddf-0242ac1c000c,8/5/2022,Activo,752
8c2a97f4-74f4-11ed-9ddf-0242ac1c000c,12/1/2022,Activo,803
8c2a98bc-74f4-11ed-9ddf-0242ac1c000c,2/1/2022,Activo,668
8c2a9970-74f4-11ed-9ddf-0242ac1c000c,7/8/2022,Activo,807
8c2a9a24-74f4-11ed-9ddf-0242ac1c000c,26/4/2022,Activo,414
8c2a9ace-74f4-11ed-9ddf-0242ac1c000c,1/10/2022,Inactivo,948
8c2a9bbe-74f4-11ed-9ddf-0242ac1c000c,26/9/2022,Activo,763
8c2a9cea-74f4-11ed-9ddf-0242ac1c000c,13/7/2022,Inactivo,569
8c2a9da8-74f4-11ed-9ddf-0242ac1c000c,17/4/2022,Inactivo,732
8c2a9e5c-74f4-11ed-9ddf-0242ac1c000c,16/1/2022,Activo,589
8c2a9f1a-74f4-11ed-9ddf-0242ac1c000c,21/9/2022,Activo,601
8c2a9fd8-74f4-11ed-9ddf-0242ac1c000c,10/6/2022,Inactivo,620
8c2aa08c-74f4-11ed-9ddf-0242ac1c000c,21/9/2022,Inactivo,579
8c2aa140-74f4-11ed-9ddf-0242ac1c000c,28/8/2022,Activo,601
8c2aa1ea-74f4-11ed-9ddf-0242ac1c000c,14/1/2022,Inactivo,813
8c2aa29e-74f4-11ed-9ddf-0242ac1c000c,6/8/2022,Activo,871
8c2aa348-74f4-11ed-9ddf-0242ac1c000c,16/11/2022,Activo,922
8c2aa3fc-74f4-11ed-9ddf-0242ac1c000c,31/7/2022,Activo,615
8c2aa4a6-74f4-11ed-9ddf-0242ac1c000c,24/9/2022,Inactivo,841
8c2aa55a-74f4-11ed-9ddf-0242ac1c000c,21/1/2022,Inactivo,701
8c2aa604-74f4-11ed-9ddf-0242ac1c000c,7/3/2022,Inactivo,471
8c2aa6b8-74f4-11ed-9ddf-0242ac1c000c,20/6/2022,Activo,593
8c2aa762-74f4-11ed-9ddf-0242ac1c000c,16/8/2022,Inactivo,464
8c2aa80c-74f4-11ed-9ddf-0242ac1c000c,20/8/2022,Inactivo,759
8c2aa8c0-74f4-11ed-9ddf-0242ac1c000c,11/4/2022,Inactivo,753
8c2aa974-74f4-11ed-9ddf-0242ac1c000c,4/9/2022,Activo,413
8c2aaa28-74f4-11ed-9ddf-0242ac1c000c,2/5/2022,Activo,977
8c2aaad2-74f4-11ed-9ddf-0242ac1c000c,7/1/2022,Activo,472
8c2aab7c-74f4-11ed-9ddf-0242ac1c000c,13/6/2022,Activo,934
8c2aac30-74f4-11ed-9ddf-0242ac1c000c,21/8/2022,Activo,527
8c2aacda-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Inactivo,867
8c2aad8e-74f4-11ed-9ddf-0242ac1c000c,7/9/2022,Inactivo,441
8c2aae42-74f4-11ed-9ddf-0242ac1c000c,30/4/2022,Activo,423
8c2aaef6-74f4-11ed-9ddf-0242ac1c000c,24/2/2022,Inactivo,723
8c2aafaa-74f4-11ed-9ddf-0242ac1c000c,6/2/2022,Activo,455
8c2ab05e-74f4-11ed-9ddf-0242ac1c000c,9/4/2022,Inactivo,844
8c2ab216-74f4-11ed-9ddf-0242ac1c000c,2/3/2022,Inactivo,702
8c2ab306-74f4-11ed-9ddf-0242ac1c000c,16/9/2022,Inactivo,993
8c2ab3b0-74f4-11ed-9ddf-0242ac1c000c,18/3/2022,Activo,545
8c2ab450-74f4-11ed-9ddf-0242ac1c000c,4/4/2022,Inactivo,694
8c2ab4f0-74f4-11ed-9ddf-0242ac1c000c,26/6/2022,Inactivo,445
8c2ab5ae-74f4-11ed-9ddf-0242ac1c000c,19/1/2022,Activo,797
8c2ab66c-74f4-11ed-9ddf-0242ac1c000c,2/8/2022,Inactivo,903
8c2ab716-74f4-11ed-9ddf-0242ac1c000c,7/8/2022,Inactivo,586
8c2ab7c0-74f4-11ed-9ddf-0242ac1c000c,13/5/2022,Activo,978
8c2ab860-74f4-11ed-9ddf-0242ac1c000c,15/6/2022,Inactivo,987
8c2ab900-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Inactivo,833
8c2ab9aa-74f4-11ed-9ddf-0242ac1c000c,23/2/2022,Activo,674
8c2aba5e-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Activo,457
8c2abb1c-74f4-11ed-9ddf-0242ac1c000c,25/2/2022,Inactivo,881
8c2abbd0-74f4-11ed-9ddf-0242ac1c000c,15/1/2022,Activo,918
8c2abc7a-74f4-11ed-9ddf-0242ac1c000c,14/8/2022,Inactivo,718
8c2abd2e-74f4-11ed-9ddf-0242ac1c000c,19/9/2022,Inactivo,618
8c2abdf6-74f4-11ed-9ddf-0242ac1c000c,20/5/2022,Inactivo,650
8c2abeb4-74f4-11ed-9ddf-0242ac1c000c,11/9/2022,Activo,690
8c2abf72-74f4-11ed-9ddf-0242ac1c000c,20/9/2022,Activo,868
8c2ac648-74f4-11ed-9ddf-0242ac1c000c,31/10/2022,Activo,436
8c2ac76a-74f4-11ed-9ddf-0242ac1c000c,4/10/2022,Inactivo,449
8c2ac828-74f4-11ed-9ddf-0242ac1c000c,6/4/2022,Inactivo,668
8c2ac8d2-74f4-11ed-9ddf-0242ac1c000c,4/5/2022,Activo,643
8c2ac986-74f4-11ed-9ddf-0242ac1c000c,13/2/2022,Activo,988
8c2aca3a-74f4-11ed-9ddf-0242ac1c000c,7/3/2022,Inactivo,858
8c2acaee-74f4-11ed-9ddf-0242ac1c000c,20/9/2022,Inactivo,739
8c2acbc0-74f4-11ed-9ddf-0242ac1c000c,15/7/2022,Inactivo,685
8c2acc74-74f4-11ed-9ddf-0242ac1c000c,13/2/2022,Inactivo,429
8c2acd28-74f4-11ed-9ddf-0242ac1c000c,17/4/2022,Inactivo,439
8c2acddc-74f4-11ed-9ddf-0242ac1c000c,12/8/2022,Activo,953
8c2ace9a-74f4-11ed-9ddf-0242ac1c000c,10/7/2022,Inactivo,557
8c2acf4e-74f4-11ed-9ddf-0242ac1c000c,18/11/2022,Activo,602
8c2ad002-74f4-11ed-9ddf-0242ac1c000c,4/6/2022,Activo,445
8c2ad0e8-74f4-11ed-9ddf-0242ac1c000c,5/8/2022,Inactivo,573
8c2ad19c-74f4-11ed-9ddf-0242ac1c000c,2/6/2022,Activo,655
8c2ad246-74f4-11ed-9ddf-0242ac1c000c,24/3/2022,Activo,930
8c2ad304-74f4-11ed-9ddf-0242ac1c000c,21/6/2022,Inactivo,938
8c2ad3c2-74f4-11ed-9ddf-0242ac1c000c,25/2/2022,Activo,484
8c2ad476-74f4-11ed-9ddf-0242ac1c000c,20/1/2022,Activo,577
8c2ad52a-74f4-11ed-9ddf-0242ac1c000c,10/1/2022,Activo,643
8c2ad5d4-74f4-11ed-9ddf-0242ac1c000c,4/4/2022,Inactivo,832
8c2ad692-74f4-11ed-9ddf-0242ac1c000c,11/8/2022,Activo,440
8c2ad746-74f4-11ed-9ddf-0242ac1c000c,18/3/2022,Activo,798
8c2ad868-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Inactivo,716
8c2ae272-74f4-11ed-9ddf-0242ac1c000c,16/8/2022,Activo,839
8c2ae63c-74f4-11ed-9ddf-0242ac1c000c,21/4/2022,Activo,915
8c2ae772-74f4-11ed-9ddf-0242ac1c000c,21/10/2022,Activo,803
8c2ae84e-74f4-11ed-9ddf-0242ac1c000c,17/11/2022,Activo,526
8c2ae90c-74f4-11ed-9ddf-0242ac1c000c,12/10/2022,Activo,553
8c2ae9d4-74f4-11ed-9ddf-0242ac1c000c,25/4/2022,Activo,762
8c2aea92-74f4-11ed-9ddf-0242ac1c000c,25/5/2022,Activo,824
8c2aeb5a-74f4-11ed-9ddf-0242ac1c000c,4/2/2022,Activo,813
8c2aec18-74f4-11ed-9ddf-0242ac1c000c,23/11/2022,Inactivo,583
8c2aed6c-74f4-11ed-9ddf-0242ac1c000c,25/6/2022,Inactivo,517
8c2af014-74f4-11ed-9ddf-0242ac1c000c,6/10/2022,Activo,630
8c2af122-74f4-11ed-9ddf-0242ac1c000c,31/1/2022,Inactivo,484
8c2af208-74f4-11ed-9ddf-0242ac1c000c,24/11/2022,Inactivo,755
8c2af2d0-74f4-11ed-9ddf-0242ac1c000c,7/4/2022,Activo,575
8c2af3a2-74f4-11ed-9ddf-0242ac1c000c,24/6/2022,Activo,765
8c2af460-74f4-11ed-9ddf-0242ac1c000c,15/3/2022,Inactivo,815
8c2af532-74f4-11ed-9ddf-0242ac1c000c,10/9/2022,Inactivo,521
8c2af5fa-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Activo,485
8c2af6b8-74f4-11ed-9ddf-0242ac1c000c,3/7/2022,Activo,777
8c2af776-74f4-11ed-9ddf-0242ac1c000c,8/1/2022,Activo,677
8c2af83e-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Activo,854
8c2af8f2-74f4-11ed-9ddf-0242ac1c000c,3/3/2022,Activo,729
8c2af9ba-74f4-11ed-9ddf-0242ac1c000c,14/8/2022,Inactivo,784
8c2afaa0-74f4-11ed-9ddf-0242ac1c000c,26/10/2022,Activo,479
8c2afb72-74f4-11ed-9ddf-0242ac1c000c,5/11/2022,Activo,915
8c2afc3a-74f4-11ed-9ddf-0242ac1c000c,15/4/2022,Inactivo,927
8c2afd0c-74f4-11ed-9ddf-0242ac1c000c,5/2/2022,Inactivo,645
8c2afdde-74f4-11ed-9ddf-0242ac1c000c,11/8/2022,Inactivo,525
8c2afeba-74f4-11ed-9ddf-0242ac1c000c,8/10/2022,Inactivo,731
8c2aff8c-74f4-11ed-9ddf-0242ac1c000c,28/3/2022,Activo,953
8c2b02f2-74f4-11ed-9ddf-0242ac1c000c,4/3/2022,Inactivo,721
8c2b041e-74f4-11ed-9ddf-0242ac1c000c,22/6/2022,Inactivo,705
8c2b04e6-74f4-11ed-9ddf-0242ac1c000c,10/6/2022,Activo,729
8c2b05ae-74f4-11ed-9ddf-0242ac1c000c,31/3/2022,Inactivo,680
8c2b066c-74f4-11ed-9ddf-0242ac1c000c,4/9/2022,Activo,530
8c2b073e-74f4-11ed-9ddf-0242ac1c000c,25/11/2022,Inactivo,916
8c2b0806-74f4-11ed-9ddf-0242ac1c000c,15/10/2022,Activo,747
8c2b08d8-74f4-11ed-9ddf-0242ac1c000c,6/2/2022,Inactivo,748
8c2b0996-74f4-11ed-9ddf-0242ac1c000c,30/7/2022,Inactivo,922
8c2b0a54-74f4-11ed-9ddf-0242ac1c000c,19/6/2022,Inactivo,768
8c2b0b12-74f4-11ed-9ddf-0242ac1c000c,2/6/2022,Inactivo,423
8c2b0bd0-74f4-11ed-9ddf-0242ac1c000c,10/6/2022,Inactivo,869
8c2b0c84-74f4-11ed-9ddf-0242ac1c000c,28/1/2022,Inactivo,454
8c2b0d42-74f4-11ed-9ddf-0242ac1c000c,12/4/2022,Inactivo,663
8c2b0e00-74f4-11ed-9ddf-0242ac1c000c,23/2/2022,Inactivo,627
8c2b0ec8-74f4-11ed-9ddf-0242ac1c000c,28/6/2022,Inactivo,843
8c2b0f7c-74f4-11ed-9ddf-0242ac1c000c,25/8/2022,Activo,948
8c2b1030-74f4-11ed-9ddf-0242ac1c000c,2/5/2022,Inactivo,756
8c2b10f8-74f4-11ed-9ddf-0242ac1c000c,3/11/2022,Inactivo,760
8c2b11ac-74f4-11ed-9ddf-0242ac1c000c,9/11/2022,Activo,939
8c2b126a-74f4-11ed-9ddf-0242ac1c000c,23/4/2022,Inactivo,886
8c2b1332-74f4-11ed-9ddf-0242ac1c000c,5/4/2022,Activo,751
8c2b1436-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Activo,492
8c2b14fe-74f4-11ed-9ddf-0242ac1c000c,24/6/2022,Activo,989
8c2b15b2-74f4-11ed-9ddf-0242ac1c000c,21/8/2022,Activo,747
8c2b1670-74f4-11ed-9ddf-0242ac1c000c,29/6/2022,Activo,637
8c2b172e-74f4-11ed-9ddf-0242ac1c000c,10/8/2022,Activo,409
8c2b17d8-74f4-11ed-9ddf-0242ac1c000c,11/7/2022,Activo,845
8c2b1896-74f4-11ed-9ddf-0242ac1c000c,14/2/2022,Activo,924
8c2b194a-74f4-11ed-9ddf-0242ac1c000c,2/9/2022,Inactivo,708
8c2b1a08-74f4-11ed-9ddf-0242ac1c000c,25/7/2022,Activo,765
8c2b1ac6-74f4-11ed-9ddf-0242ac1c000c,13/5/2022,Activo,801
8c2b1b7a-74f4-11ed-9ddf-0242ac1c000c,18/10/2022,Inactivo,447
8c2b1c38-74f4-11ed-9ddf-0242ac1c000c,5/7/2022,Inactivo,586
8c2b1ce2-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Activo,752
8c2b1da0-74f4-11ed-9ddf-0242ac1c000c,29/8/2022,Inactivo,757
8c2b1e5e-74f4-11ed-9ddf-0242ac1c000c,15/2/2022,Inactivo,878
8c2b1f1c-74f4-11ed-9ddf-0242ac1c000c,20/2/2022,Inactivo,625
8c2b1fda-74f4-11ed-9ddf-0242ac1c000c,8/4/2022,Activo,577
8c2b2098-74f4-11ed-9ddf-0242ac1c000c,22/9/2022,Activo,441
8c2b214c-74f4-11ed-9ddf-0242ac1c000c,10/8/2022,Inactivo,504
8c2b220a-74f4-11ed-9ddf-0242ac1c000c,10/5/2022,Inactivo,878
8c2b22be-74f4-11ed-9ddf-0242ac1c000c,9/7/2022,Activo,598
8c2b2372-74f4-11ed-9ddf-0242ac1c000c,8/5/2022,Inactivo,486
8c2b2430-74f4-11ed-9ddf-0242ac1c000c,11/8/2022,Activo,876
8c2b24f8-74f4-11ed-9ddf-0242ac1c000c,31/3/2022,Inactivo,795
8c2b25ac-74f4-11ed-9ddf-0242ac1c000c,13/1/2022,Activo,531
8c2b2660-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Activo,591
8c2b2caa-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Activo,459
8c2b2df4-74f4-11ed-9ddf-0242ac1c000c,27/7/2022,Activo,495
8c2b2f66-74f4-11ed-9ddf-0242ac1c000c,19/11/2022,Activo,501
8c2b3042-74f4-11ed-9ddf-0242ac1c000c,21/5/2022,Inactivo,697
8c2b3100-74f4-11ed-9ddf-0242ac1c000c,7/7/2022,Activo,626
8c2b31b4-74f4-11ed-9ddf-0242ac1c000c,13/2/2022,Activo,920
8c2b3326-74f4-11ed-9ddf-0242ac1c000c,15/9/2022,Activo,463
8c2b33ee-74f4-11ed-9ddf-0242ac1c000c,18/1/2022,Inactivo,651
8c2b34a2-74f4-11ed-9ddf-0242ac1c000c,11/3/2022,Activo,644
8c2b3628-74f4-11ed-9ddf-0242ac1c000c,23/8/2022,Inactivo,779
8c2b3704-74f4-11ed-9ddf-0242ac1c000c,11/4/2022,Inactivo,543
8c2b37cc-74f4-11ed-9ddf-0242ac1c000c,6/8/2022,Inactivo,640
8c2b3920-74f4-11ed-9ddf-0242ac1c000c,17/2/2022,Activo,974
8c2b39f2-74f4-11ed-9ddf-0242ac1c000c,3/1/2022,Inactivo,428
8c2b3ab0-74f4-11ed-9ddf-0242ac1c000c,11/3/2022,Activo,703
8c2b3c72-74f4-11ed-9ddf-0242ac1c000c,25/10/2022,Activo,672
8c2b3d6c-74f4-11ed-9ddf-0242ac1c000c,24/3/2022,Inactivo,539
8c2b3e2a-74f4-11ed-9ddf-0242ac1c000c,22/1/2022,Activo,929
8c2b3ef2-74f4-11ed-9ddf-0242ac1c000c,4/11/2022,Inactivo,988
8c2b406e-74f4-11ed-9ddf-0242ac1c000c,17/11/2022,Activo,644
8c2b4122-74f4-11ed-9ddf-0242ac1c000c,8/5/2022,Activo,862
8c2b41cc-74f4-11ed-9ddf-0242ac1c000c,29/8/2022,Inactivo,709
8c2b4334-74f4-11ed-9ddf-0242ac1c000c,7/9/2022,Inactivo,789
8c2b43fc-74f4-11ed-9ddf-0242ac1c000c,25/6/2022,Activo,550
8c2b44ba-74f4-11ed-9ddf-0242ac1c000c,22/8/2022,Activo,883
8c2b456e-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Inactivo,429
8c2b46fe-74f4-11ed-9ddf-0242ac1c000c,5/5/2022,Inactivo,665
8c2b47bc-74f4-11ed-9ddf-0242ac1c000c,22/3/2022,Inactivo,714
8c2b487a-74f4-11ed-9ddf-0242ac1c000c,20/5/2022,Inactivo,777
8c2b49f6-74f4-11ed-9ddf-0242ac1c000c,29/5/2022,Inactivo,507
8c2b4ac8-74f4-11ed-9ddf-0242ac1c000c,6/2/2022,Inactivo,727
8c2b4b7c-74f4-11ed-9ddf-0242ac1c000c,10/5/2022,Activo,522
8c2b4cc6-74f4-11ed-9ddf-0242ac1c000c,3/8/2022,Inactivo,937
8c2b4da2-74f4-11ed-9ddf-0242ac1c000c,20/5/2022,Activo,987
8c2b4faa-74f4-11ed-9ddf-0242ac1c000c,30/11/2022,Activo,526
8c2b5072-74f4-11ed-9ddf-0242ac1c000c,22/7/2022,Activo,857
8c2b51c6-74f4-11ed-9ddf-0242ac1c000c,10/5/2022,Inactivo,838
8c2b52d4-74f4-11ed-9ddf-0242ac1c000c,26/8/2022,Inactivo,734
8c2b539c-74f4-11ed-9ddf-0242ac1c000c,22/7/2022,Activo,850
8c2b5450-74f4-11ed-9ddf-0242ac1c000c,7/7/2022,Inactivo,660
8c2b55fe-74f4-11ed-9ddf-0242ac1c000c,12/1/2022,Inactivo,856
8c2b56b2-74f4-11ed-9ddf-0242ac1c000c,30/10/2022,Activo,777
8c2b5892-74f4-11ed-9ddf-0242ac1c000c,8/3/2022,Activo,520
8c2b596e-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Activo,991
8c2b5a18-74f4-11ed-9ddf-0242ac1c000c,21/5/2022,Inactivo,992
8c2b5acc-74f4-11ed-9ddf-0242ac1c000c,10/1/2022,Inactivo,951
8c2b5c2a-74f4-11ed-9ddf-0242ac1c000c,8/8/2022,Inactivo,707
8c2b5ce8-74f4-11ed-9ddf-0242ac1c000c,1/2/2022,Activo,530
8c2b5d92-74f4-11ed-9ddf-0242ac1c000c,22/6/2022,Activo,533
8c2b5e3c-74f4-11ed-9ddf-0242ac1c000c,14/6/2022,Activo,782
8c2b5fd6-74f4-11ed-9ddf-0242ac1c000c,23/11/2022,Activo,525
8c2b608a-74f4-11ed-9ddf-0242ac1c000c,22/10/2022,Inactivo,638
8c2b6148-74f4-11ed-9ddf-0242ac1c000c,10/3/2022,Activo,973
8c2b62a6-74f4-11ed-9ddf-0242ac1c000c,17/6/2022,Inactivo,564
8c2b635a-74f4-11ed-9ddf-0242ac1c000c,1/10/2022,Activo,921
8c2b6404-74f4-11ed-9ddf-0242ac1c000c,7/3/2022,Inactivo,652
8c2b64ae-74f4-11ed-9ddf-0242ac1c000c,26/10/2022,Activo,919
8c2b660c-74f4-11ed-9ddf-0242ac1c000c,5/6/2022,Activo,957
8c2b66c0-74f4-11ed-9ddf-0242ac1c000c,31/7/2022,Inactivo,663
8c2b676a-74f4-11ed-9ddf-0242ac1c000c,26/1/2022,Activo,547
8c2b68f0-74f4-11ed-9ddf-0242ac1c000c,28/3/2022,Activo,969
8c2b69cc-74f4-11ed-9ddf-0242ac1c000c,9/9/2022,Inactivo,916
8c2b6abc-74f4-11ed-9ddf-0242ac1c000c,27/10/2022,Inactivo,916
8c2b6c2e-74f4-11ed-9ddf-0242ac1c000c,12/2/2022,Inactivo,525
8c2b6cec-74f4-11ed-9ddf-0242ac1c000c,20/9/2022,Activo,484
8c2b6d96-74f4-11ed-9ddf-0242ac1c000c,21/6/2022,Inactivo,821
8c2b6e4a-74f4-11ed-9ddf-0242ac1c000c,15/3/2022,Activo,784
8c2b6fd0-74f4-11ed-9ddf-0242ac1c000c,7/1/2022,Inactivo,781
8c2b70b6-74f4-11ed-9ddf-0242ac1c000c,23/10/2022,Inactivo,566
8c2b7174-74f4-11ed-9ddf-0242ac1c000c,11/6/2022,Activo,578
8c2b72c8-74f4-11ed-9ddf-0242ac1c000c,14/7/2022,Inactivo,870
8c2b739a-74f4-11ed-9ddf-0242ac1c000c,12/4/2022,Inactivo,541
8c2b744e-74f4-11ed-9ddf-0242ac1c000c,25/6/2022,Inactivo,638
8c2b7a3e-74f4-11ed-9ddf-0242ac1c000c,9/3/2022,Activo,769
8c2b7b7e-74f4-11ed-9ddf-0242ac1c000c,3/9/2022,Inactivo,793
8c2b7c32-74f4-11ed-9ddf-0242ac1c000c,27/4/2022,Inactivo,973
8c2b7da4-74f4-11ed-9ddf-0242ac1c000c,4/3/2022,Inactivo,716
8c2b7e62-74f4-11ed-9ddf-0242ac1c000c,30/6/2022,Inactivo,973
8c2b7f16-74f4-11ed-9ddf-0242ac1c000c,27/3/2022,Activo,720
8c2b8074-74f4-11ed-9ddf-0242ac1c000c,25/7/2022,Activo,974
8c2b815a-74f4-11ed-9ddf-0242ac1c000c,17/11/2022,Activo,620
8c2b820e-74f4-11ed-9ddf-0242ac1c000c,15/5/2022,Inactivo,900
8c2b82c2-74f4-11ed-9ddf-0242ac1c000c,3/9/2022,Activo,946
8c2b842a-74f4-11ed-9ddf-0242ac1c000c,1/5/2022,Inactivo,543
8c2b84e8-74f4-11ed-9ddf-0242ac1c000c,13/10/2022,Inactivo,751
8c2b859c-74f4-11ed-9ddf-0242ac1c000c,11/5/2022,Activo,559
8c2b86fa-74f4-11ed-9ddf-0242ac1c000c,9/4/2022,Inactivo,794
8c2b87c2-74f4-11ed-9ddf-0242ac1c000c,21/6/2022,Inactivo,812
8c2b8876-74f4-11ed-9ddf-0242ac1c000c,15/10/2022,Inactivo,705
8c2b892a-74f4-11ed-9ddf-0242ac1c000c,26/11/2022,Inactivo,558
8c2b8aa6-74f4-11ed-9ddf-0242ac1c000c,12/10/2022,Activo,651
8c2b8b78-74f4-11ed-9ddf-0242ac1c000c,12/11/2022,Inactivo,757
8c2b8c36-74f4-11ed-9ddf-0242ac1c000c,23/11/2022,Inactivo,470
