VarIdentificadorCarrerasSedes,VarIdentificadorInstitucionEducativa,VarIdentificadorCarreras,VarIdentificadorSedes,VarIdentificadorParroquia,VarIdentificadorCanton,VarIdentificadorProvincia
5edd4b24-74f5-11ed-8600-0242ac1c000c,4a11f042-74f4-11ed-be5f-0242ac1c000c,30fc742e-74f4-11ed-9ec6-0242ac1c000c,ff16148a-99c7-11ed-83a5-0242ac1c000c,35a1a56e-74f7-11ed-a487-0242ac1c000c,8c0528b8-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5edd4bd8-74f5-11ed-8600-0242ac1c000c,4a11f0c4-74f4-11ed-be5f-0242ac1c000c,30fc74ce-74f4-11ed-9ec6-0242ac1c000c,ff161516-99c7-11ed-83a5-0242ac1c000c,35a1a604-74f7-11ed-a487-0242ac1c000c,8c052926-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5edd4c82-74f5-11ed-8600-0242ac1c000c,4a11f146-74f4-11ed-be5f-0242ac1c000c,30fc7578-74f4-11ed-9ec6-0242ac1c000c,ff1615a2-99c7-11ed-83a5-0242ac1c000c,35a1a6a4-74f7-11ed-a487-0242ac1c000c,8c052980-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5edd4d4a-74f5-11ed-8600-0242ac1c000c,4a11f1be-74f4-11ed-be5f-0242ac1c000c,30fc7668-74f4-11ed-9ec6-0242ac1c000c,ff16162e-99c7-11ed-83a5-0242ac1c000c,35a1a744-74f7-11ed-a487-0242ac1c000c,8c0529ee-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5edd4dfe-74f5-11ed-8600-0242ac1c000c,4a11f24a-74f4-11ed-be5f-0242ac1c000c,30fc7712-74f4-11ed-9ec6-0242ac1c000c,ff1616b0-99c7-11ed-83a5-0242ac1c000c,35a1a7da-74f7-11ed-a487-0242ac1c000c,8c052a48-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
5edd4ebc-74f5-11ed-8600-0242ac1c000c,4a11f2cc-74f4-11ed-be5f-0242ac1c000c,30fc77bc-74f4-11ed-9ec6-0242ac1c000c,ff16173c-99c7-11ed-83a5-0242ac1c000c,35a1a870-74f7-11ed-a487-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5edd4f70-74f5-11ed-8600-0242ac1c000c,4a11f34e-74f4-11ed-be5f-0242ac1c000c,30fc7866-74f4-11ed-9ec6-0242ac1c000c,ff1617c8-99c7-11ed-83a5-0242ac1c000c,35a1a910-74f7-11ed-a487-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5edd501a-74f5-11ed-8600-0242ac1c000c,4a11f3d0-74f4-11ed-be5f-0242ac1c000c,30fc7924-74f4-11ed-9ec6-0242ac1c000c,ff161854-99c7-11ed-83a5-0242ac1c000c,35a1a9b0-74f7-11ed-a487-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5edd50ce-74f5-11ed-8600-0242ac1c000c,4a11f43e-74f4-11ed-be5f-0242ac1c000c,30fc79c4-74f4-11ed-9ec6-0242ac1c000c,ff1618e0-99c7-11ed-83a5-0242ac1c000c,35a1aa82-74f7-11ed-a487-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5edd5182-74f5-11ed-8600-0242ac1c000c,4a11f4c0-74f4-11ed-be5f-0242ac1c000c,30fc7a64-74f4-11ed-9ec6-0242ac1c000c,ff16196c-99c7-11ed-83a5-0242ac1c000c,35a1ab22-74f7-11ed-a487-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5edd5236-74f5-11ed-8600-0242ac1c000c,4a11f542-74f4-11ed-be5f-0242ac1c000c,30fc7b04-74f4-11ed-9ec6-0242ac1c000c,ff1619f8-99c7-11ed-83a5-0242ac1c000c,35a1abc2-74f7-11ed-a487-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5edd5362-74f5-11ed-8600-0242ac1c000c,4a11f5c4-74f4-11ed-be5f-0242ac1c000c,30fc7ba4-74f4-11ed-9ec6-0242ac1c000c,ff161a84-99c7-11ed-83a5-0242ac1c000c,35a1ac62-74f7-11ed-a487-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5edd543e-74f5-11ed-8600-0242ac1c000c,4a11f646-74f4-11ed-be5f-0242ac1c000c,30fc7c4e-74f4-11ed-9ec6-0242ac1c000c,ff161b1a-99c7-11ed-83a5-0242ac1c000c,35a1acf8-74f7-11ed-a487-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5edd54fc-74f5-11ed-8600-0242ac1c000c,4a11f6c8-74f4-11ed-be5f-0242ac1c000c,30fc7ce4-74f4-11ed-9ec6-0242ac1c000c,ff161b9c-99c7-11ed-83a5-0242ac1c000c,35a1ad8e-74f7-11ed-a487-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5edd55a6-74f5-11ed-8600-0242ac1c000c,4a11f7d6-74f4-11ed-be5f-0242ac1c000c,30fc7e06-74f4-11ed-9ec6-0242ac1c000c,ff161c28-99c7-11ed-83a5-0242ac1c000c,35a1ae24-74f7-11ed-a487-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5edd56aa-74f5-11ed-8600-0242ac1c000c,4a11f86c-74f4-11ed-be5f-0242ac1c000c,30fc7eb0-74f4-11ed-9ec6-0242ac1c000c,ff161cb4-99c7-11ed-83a5-0242ac1c000c,35a1aeb0-74f7-11ed-a487-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5edd5768-74f5-11ed-8600-0242ac1c000c,4a11f8ee-74f4-11ed-be5f-0242ac1c000c,30fc7f50-74f4-11ed-9ec6-0242ac1c000c,ff161d40-99c7-11ed-83a5-0242ac1c000c,35a1af3c-74f7-11ed-a487-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5edd5812-74f5-11ed-8600-0242ac1c000c,4a11f97a-74f4-11ed-be5f-0242ac1c000c,30fc7ff0-74f4-11ed-9ec6-0242ac1c000c,ff161dcc-99c7-11ed-83a5-0242ac1c000c,35a1afc8-74f7-11ed-a487-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5edd58f8-74f5-11ed-8600-0242ac1c000c,4a11f9f2-74f4-11ed-be5f-0242ac1c000c,30fc807c-74f4-11ed-9ec6-0242ac1c000c,ff161e4e-99c7-11ed-83a5-0242ac1c000c,35a1b05e-74f7-11ed-a487-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5edd59ac-74f5-11ed-8600-0242ac1c000c,4a11fa6a-74f4-11ed-be5f-0242ac1c000c,30fc8126-74f4-11ed-9ec6-0242ac1c000c,ff161eda-99c7-11ed-83a5-0242ac1c000c,35a1b0f4-74f7-11ed-a487-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5edd5a60-74f5-11ed-8600-0242ac1c000c,4a11fad8-74f4-11ed-be5f-0242ac1c000c,30fc81bc-74f4-11ed-9ec6-0242ac1c000c,ff161f5c-99c7-11ed-83a5-0242ac1c000c,35a1b180-74f7-11ed-a487-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5edd5b64-74f5-11ed-8600-0242ac1c000c,4a11fb46-74f4-11ed-be5f-0242ac1c000c,30fc825c-74f4-11ed-9ec6-0242ac1c000c,ff161fe8-99c7-11ed-83a5-0242ac1c000c,35a1b20c-74f7-11ed-a487-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5edd5cc2-74f5-11ed-8600-0242ac1c000c,4a11fbb4-74f4-11ed-be5f-0242ac1c000c,30fc82f2-74f4-11ed-9ec6-0242ac1c000c,ff162074-99c7-11ed-83a5-0242ac1c000c,35a1b2a2-74f7-11ed-a487-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
5edd5d94-74f5-11ed-8600-0242ac1c000c,4a11fc18-74f4-11ed-be5f-0242ac1c000c,30fc839c-74f4-11ed-9ec6-0242ac1c000c,ff162100-99c7-11ed-83a5-0242ac1c000c,35a1b32e-74f7-11ed-a487-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
5edd5e48-74f5-11ed-8600-0242ac1c000c,4a11fc90-74f4-11ed-be5f-0242ac1c000c,30fc845a-74f4-11ed-9ec6-0242ac1c000c,ff16218c-99c7-11ed-83a5-0242ac1c000c,35a1b3ba-74f7-11ed-a487-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5edd5efc-74f5-11ed-8600-0242ac1c000c,4a11fd1c-74f4-11ed-be5f-0242ac1c000c,30fc850e-74f4-11ed-9ec6-0242ac1c000c,ff162218-99c7-11ed-83a5-0242ac1c000c,35a1b450-74f7-11ed-a487-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5edd5fb0-74f5-11ed-8600-0242ac1c000c,4a11fd9e-74f4-11ed-be5f-0242ac1c000c,30fc85c2-74f4-11ed-9ec6-0242ac1c000c,ff1622a4-99c7-11ed-83a5-0242ac1c000c,35a1b4dc-74f7-11ed-a487-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5edd6064-74f5-11ed-8600-0242ac1c000c,4a11fe20-74f4-11ed-be5f-0242ac1c000c,30fc87ca-74f4-11ed-9ec6-0242ac1c000c,ff162330-99c7-11ed-83a5-0242ac1c000c,35a1b568-74f7-11ed-a487-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5edd6118-74f5-11ed-8600-0242ac1c000c,4a11fe98-74f4-11ed-be5f-0242ac1c000c,30fc88a6-74f4-11ed-9ec6-0242ac1c000c,ff1623bc-99c7-11ed-83a5-0242ac1c000c,35a1b5f4-74f7-11ed-a487-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
5edd61cc-74f5-11ed-8600-0242ac1c000c,4a11ff10-74f4-11ed-be5f-0242ac1c000c,30fc8950-74f4-11ed-9ec6-0242ac1c000c,ff16243e-99c7-11ed-83a5-0242ac1c000c,35a1b68a-74f7-11ed-a487-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5edd6280-74f5-11ed-8600-0242ac1c000c,4a11ff88-74f4-11ed-be5f-0242ac1c000c,30fc89f0-74f4-11ed-9ec6-0242ac1c000c,ff162542-99c7-11ed-83a5-0242ac1c000c,35a1b716-74f7-11ed-a487-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5edd6334-74f5-11ed-8600-0242ac1c000c,4a120000-74f4-11ed-be5f-0242ac1c000c,30fc8b08-74f4-11ed-9ec6-0242ac1c000c,ff1650f8-99c7-11ed-83a5-0242ac1c000c,35a1b7ac-74f7-11ed-a487-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5edd6438-74f5-11ed-8600-0242ac1c000c,4a120078-74f4-11ed-be5f-0242ac1c000c,30fc8bb2-74f4-11ed-9ec6-0242ac1c000c,ff1652ce-99c7-11ed-83a5-0242ac1c000c,35a1b838-74f7-11ed-a487-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5edd64ec-74f5-11ed-8600-0242ac1c000c,4a1200fa-74f4-11ed-be5f-0242ac1c000c,30fc8c5c-74f4-11ed-9ec6-0242ac1c000c,ff165382-99c7-11ed-83a5-0242ac1c000c,35a1b8ba-74f7-11ed-a487-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5edd6596-74f5-11ed-8600-0242ac1c000c,4a120186-74f4-11ed-be5f-0242ac1c000c,30fc8cfc-74f4-11ed-9ec6-0242ac1c000c,ff165418-99c7-11ed-83a5-0242ac1c000c,35a1b946-74f7-11ed-a487-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5edd6654-74f5-11ed-8600-0242ac1c000c,4a120208-74f4-11ed-be5f-0242ac1c000c,30fc8d92-74f4-11ed-9ec6-0242ac1c000c,ff1654a4-99c7-11ed-83a5-0242ac1c000c,35a1b9d2-74f7-11ed-a487-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5edd66fe-74f5-11ed-8600-0242ac1c000c,4a12028a-74f4-11ed-be5f-0242ac1c000c,30fc8e3c-74f4-11ed-9ec6-0242ac1c000c,ff165526-99c7-11ed-83a5-0242ac1c000c,35a1ba54-74f7-11ed-a487-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5edd67b2-74f5-11ed-8600-0242ac1c000c,4a120316-74f4-11ed-be5f-0242ac1c000c,30fc8edc-74f4-11ed-9ec6-0242ac1c000c,ff1655b2-99c7-11ed-83a5-0242ac1c000c,35a1bb44-74f7-11ed-a487-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5edd6866-74f5-11ed-8600-0242ac1c000c,4a1203a2-74f4-11ed-be5f-0242ac1c000c,30fc8f7c-74f4-11ed-9ec6-0242ac1c000c,ff165634-99c7-11ed-83a5-0242ac1c000c,35a1bbd0-74f7-11ed-a487-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5edd691a-74f5-11ed-8600-0242ac1c000c,4a120424-74f4-11ed-be5f-0242ac1c000c,30fc901c-74f4-11ed-9ec6-0242ac1c000c,ff1656c0-99c7-11ed-83a5-0242ac1c000c,35a1bc52-74f7-11ed-a487-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5edd69ce-74f5-11ed-8600-0242ac1c000c,4a1204b0-74f4-11ed-be5f-0242ac1c000c,30fc90bc-74f4-11ed-9ec6-0242ac1c000c,ff16574c-99c7-11ed-83a5-0242ac1c000c,35a1bcd4-74f7-11ed-a487-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5edd6a78-74f5-11ed-8600-0242ac1c000c,4a120532-74f4-11ed-be5f-0242ac1c000c,30fc915c-74f4-11ed-9ec6-0242ac1c000c,ff1657d8-99c7-11ed-83a5-0242ac1c000c,35a1bd4c-74f7-11ed-a487-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5edd6b2c-74f5-11ed-8600-0242ac1c000c,4a1205b4-74f4-11ed-be5f-0242ac1c000c,30fc91fc-74f4-11ed-9ec6-0242ac1c000c,ff165864-99c7-11ed-83a5-0242ac1c000c,35a1bdd8-74f7-11ed-a487-0242ac1c000c,8c05395c-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5edd6bd6-74f5-11ed-8600-0242ac1c000c,4a120636-74f4-11ed-be5f-0242ac1c000c,30fc92a6-74f4-11ed-9ec6-0242ac1c000c,ff165922-99c7-11ed-83a5-0242ac1c000c,35a1be64-74f7-11ed-a487-0242ac1c000c,8c0539c0-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5edd6c8a-74f5-11ed-8600-0242ac1c000c,4a1206b8-74f4-11ed-be5f-0242ac1c000c,30fc9346-74f4-11ed-9ec6-0242ac1c000c,ff1659ae-99c7-11ed-83a5-0242ac1c000c,35a1bef0-74f7-11ed-a487-0242ac1c000c,8c053a24-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5edd6d3e-74f5-11ed-8600-0242ac1c000c,4a120744-74f4-11ed-be5f-0242ac1c000c,30fc93f0-74f4-11ed-9ec6-0242ac1c000c,ff165a30-99c7-11ed-83a5-0242ac1c000c,35a1c21a-74f7-11ed-a487-0242ac1c000c,8c053a88-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5edd6de8-74f5-11ed-8600-0242ac1c000c,4a1207c6-74f4-11ed-be5f-0242ac1c000c,30fc949a-74f4-11ed-9ec6-0242ac1c000c,ff165abc-99c7-11ed-83a5-0242ac1c000c,35a1c300-74f7-11ed-a487-0242ac1c000c,8c053ae2-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
5edd6e9c-74f5-11ed-8600-0242ac1c000c,4a120852-74f4-11ed-be5f-0242ac1c000c,30fc953a-74f4-11ed-9ec6-0242ac1c000c,ff165b48-99c7-11ed-83a5-0242ac1c000c,35a1c396-74f7-11ed-a487-0242ac1c000c,8c053b46-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
5edd6f50-74f5-11ed-8600-0242ac1c000c,4a1208d4-74f4-11ed-be5f-0242ac1c000c,30fc9648-74f4-11ed-9ec6-0242ac1c000c,ff165bd4-99c7-11ed-83a5-0242ac1c000c,35a1c436-74f7-11ed-a487-0242ac1c000c,8c053c40-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5edd704a-74f5-11ed-8600-0242ac1c000c,4a12094c-74f4-11ed-be5f-0242ac1c000c,30fc976a-74f4-11ed-9ec6-0242ac1c000c,ff165c60-99c7-11ed-83a5-0242ac1c000c,35a1c4cc-74f7-11ed-a487-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5edd7108-74f5-11ed-8600-0242ac1c000c,4a1209d8-74f4-11ed-be5f-0242ac1c000c,30fc9814-74f4-11ed-9ec6-0242ac1c000c,ff165ce2-99c7-11ed-83a5-0242ac1c000c,35a1c56c-74f7-11ed-a487-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5edd71bc-74f5-11ed-8600-0242ac1c000c,4a120a5a-74f4-11ed-be5f-0242ac1c000c,30fc98c8-74f4-11ed-9ec6-0242ac1c000c,ff165d6e-99c7-11ed-83a5-0242ac1c000c,35a1c602-74f7-11ed-a487-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5edd7266-74f5-11ed-8600-0242ac1c000c,4a120ee2-74f4-11ed-be5f-0242ac1c000c,30fc9968-74f4-11ed-9ec6-0242ac1c000c,ff165df0-99c7-11ed-83a5-0242ac1c000c,35a1c6a2-74f7-11ed-a487-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
5edd7324-74f5-11ed-8600-0242ac1c000c,4a120f64-74f4-11ed-be5f-0242ac1c000c,30fc9a76-74f4-11ed-9ec6-0242ac1c000c,ff165e7c-99c7-11ed-83a5-0242ac1c000c,35a1c738-74f7-11ed-a487-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5edd73ce-74f5-11ed-8600-0242ac1c000c,4a120fdc-74f4-11ed-be5f-0242ac1c000c,30fc9b34-74f4-11ed-9ec6-0242ac1c000c,ff165f08-99c7-11ed-83a5-0242ac1c000c,35a1c7ce-74f7-11ed-a487-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5edd7482-74f5-11ed-8600-0242ac1c000c,4a12105e-74f4-11ed-be5f-0242ac1c000c,30fc9bfc-74f4-11ed-9ec6-0242ac1c000c,ff165f94-99c7-11ed-83a5-0242ac1c000c,35a1c85a-74f7-11ed-a487-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5edd752c-74f5-11ed-8600-0242ac1c000c,4a1210d6-74f4-11ed-be5f-0242ac1c000c,30fc9cb0-74f4-11ed-9ec6-0242ac1c000c,ff166020-99c7-11ed-83a5-0242ac1c000c,35a1c8fa-74f7-11ed-a487-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5edd75e0-74f5-11ed-8600-0242ac1c000c,4a12114e-74f4-11ed-be5f-0242ac1c000c,30fca3f4-74f4-11ed-9ec6-0242ac1c000c,ff1660a2-99c7-11ed-83a5-0242ac1c000c,35a1c990-74f7-11ed-a487-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5edd768a-74f5-11ed-8600-0242ac1c000c,4a1211ee-74f4-11ed-be5f-0242ac1c000c,30fca656-74f4-11ed-9ec6-0242ac1c000c,ff166160-99c7-11ed-83a5-0242ac1c000c,35a1ca26-74f7-11ed-a487-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5edd7752-74f5-11ed-8600-0242ac1c000c,4a121266-74f4-11ed-be5f-0242ac1c000c,30fca728-74f4-11ed-9ec6-0242ac1c000c,ff1661ec-99c7-11ed-83a5-0242ac1c000c,35a1cabc-74f7-11ed-a487-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5edd77fc-74f5-11ed-8600-0242ac1c000c,4a1212de-74f4-11ed-be5f-0242ac1c000c,30fca7dc-74f4-11ed-9ec6-0242ac1c000c,ff166282-99c7-11ed-83a5-0242ac1c000c,35a1cb52-74f7-11ed-a487-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5edd78b0-74f5-11ed-8600-0242ac1c000c,4a121356-74f4-11ed-be5f-0242ac1c000c,30fca8a4-74f4-11ed-9ec6-0242ac1c000c,ff16630e-99c7-11ed-83a5-0242ac1c000c,35a1cbf2-74f7-11ed-a487-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5edd795a-74f5-11ed-8600-0242ac1c000c,4a1213ce-74f4-11ed-be5f-0242ac1c000c,30fca958-74f4-11ed-9ec6-0242ac1c000c,ff16639a-99c7-11ed-83a5-0242ac1c000c,35a1cc7e-74f7-11ed-a487-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5edd7a7c-74f5-11ed-8600-0242ac1c000c,4a121446-74f4-11ed-be5f-0242ac1c000c,30fcaa02-74f4-11ed-9ec6-0242ac1c000c,ff16641c-99c7-11ed-83a5-0242ac1c000c,35a1cd1e-74f7-11ed-a487-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5edd7b6c-74f5-11ed-8600-0242ac1c000c,4a1214be-74f4-11ed-be5f-0242ac1c000c,30fcaac0-74f4-11ed-9ec6-0242ac1c000c,ff1664a8-99c7-11ed-83a5-0242ac1c000c,35a1cdb4-74f7-11ed-a487-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5edd7c20-74f5-11ed-8600-0242ac1c000c,4a121536-74f4-11ed-be5f-0242ac1c000c,30fcabe2-74f4-11ed-9ec6-0242ac1c000c,ff166534-99c7-11ed-83a5-0242ac1c000c,35a1ce72-74f7-11ed-a487-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5edd7d24-74f5-11ed-8600-0242ac1c000c,4a1215ae-74f4-11ed-be5f-0242ac1c000c,30fcac96-74f4-11ed-9ec6-0242ac1c000c,ff1665b6-99c7-11ed-83a5-0242ac1c000c,35a1cf08-74f7-11ed-a487-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5edd7dd8-74f5-11ed-8600-0242ac1c000c,4a121626-74f4-11ed-be5f-0242ac1c000c,30fcadea-74f4-11ed-9ec6-0242ac1c000c,ff16664c-99c7-11ed-83a5-0242ac1c000c,35a1cf9e-74f7-11ed-a487-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5edd7e82-74f5-11ed-8600-0242ac1c000c,4a12169e-74f4-11ed-be5f-0242ac1c000c,30fcaeb2-74f4-11ed-9ec6-0242ac1c000c,ff1666d8-99c7-11ed-83a5-0242ac1c000c,35a1d02a-74f7-11ed-a487-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5edd7f36-74f5-11ed-8600-0242ac1c000c,4a12170c-74f4-11ed-be5f-0242ac1c000c,30fcaf70-74f4-11ed-9ec6-0242ac1c000c,ff166764-99c7-11ed-83a5-0242ac1c000c,35a1d0ca-74f7-11ed-a487-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5edd7fea-74f5-11ed-8600-0242ac1c000c,4a12177a-74f4-11ed-be5f-0242ac1c000c,30fcb02e-74f4-11ed-9ec6-0242ac1c000c,ff1667e6-99c7-11ed-83a5-0242ac1c000c,35a1d156-74f7-11ed-a487-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
5edd809e-74f5-11ed-8600-0242ac1c000c,4a1217f2-74f4-11ed-be5f-0242ac1c000c,30fcb0ec-74f4-11ed-9ec6-0242ac1c000c,ff166872-99c7-11ed-83a5-0242ac1c000c,35a1d200-74f7-11ed-a487-0242ac1c000c,8c054640-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
